
,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
616,1987,NBA,1,19,LAC,Ken Norman,23.295,F,,University of Illinois at Urbana-Champaign,1988,1997,646,13.5,6.1,2.1,0.8,0.7,.486,.504,.312,.567,27.1,.069
617,1993,NBA,1,25,CHI,Corie Blount,25.183,F,,University of Cincinnati,1994,2004,644,3.6,4.2,0.7,0.5,0.4,.471,.475,.115,.587,18.2,.088
618,2001,NBA,2,29,CHI,Trenton Hassell,22.121,G,,Austin Peay State University,2002,2010,644,5.8,2.8,1.8,0.4,0.4,.445,.457,.318,.765,13.8,.041
619,2000,NBA,1,17,SEA,Desmond Mason,23.266,F,,Oklahoma State University,2001,2010,643,12.1,4.5,1.6,0.7,0.4,.449,.456,.260,.740,23.1,.056
620,1949,BAA,,,STB,Ed Macauley,21.004,C-F,,Saint Louis University,1950,1959,641,17.5,6.7,3.2,,,.436,.436,,.761,100.4,.267
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
621,1990,NBA,1,6,MIN,Felton Spencer,22.169,C,,University of Louisville,1991,2002,640,5.2,5.4,0.3,0.4,0.8,.484,.484,.000,.658,20.9,.081
622,2005,NBA,2,33,NOH,Brandon Bass,20.064,F,,Louisiana State University,2006,2015,640,9.1,4.7,0.8,0.4,0.6,.493,.496,.208,.828,36.5,.121
623,1967,NBA,12,128,NYK,Mike Riordan,22.303,G-F,,Providence College,1969,1977,639,9.9,2.9,2.4,0.4,0.1,.470,.470,,.744,33.2,.100
624,1989,NBA,1,10,MIN,Pooh Richardson,23.050,G,,University of California Los Angeles,1990,1999,639,11.1,2.8,6.5,1.3,0.2,.444,.465,.329,.652,26.7,.066
625,1953,NBA,1,1,BLB,Ray Felix,22.141,C,,Long Island University,1954,1962,637,10.9,8.9,0.7,,,.412,.412,,.678,39.6,.125
626,1970,NBA,7,103,SDR,Billy Paultz,22.241,C-F,,St. John's University,1977,1985,637,8.5,5.6,1.6,0.4,1.1,.491,.491,.000,.643,26.3,.093
627,1971,NBA,2,21,CIN,John Mengelt,21.169,G,,Auburn University,1972,1981,636,9.8,1.9,2.1,0.5,0.0,.479,.480,.000,.809,27.9,.105
628,1968,NBA,1,4,CHI,Tom Boerwinkle,23.291,C,,University of Tennessee,1969,1978,635,7.2,9.0,3.2,0.2,0.2,.453,.453,,.675,38.0,.127
629,1959,NBA,,,STL,Bob Ferry,22.309,C-F,,Saint Louis University,1960,1969,634,9.1,5.3,1.4,,,.433,.433,,.664,20.2,.076
630,2001,NBA,2,37,DET,Mehmet Okur,22.038,F-C,,,2003,2012,634,13.5,7.0,1.7,0.5,0.7,.458,.484,.375,.797,54.7,.142
631,2005,NBA,2,45,PHI,Louis Williams,19.249,G,,,2006,2015,634,11.9,2.0,2.9,0.9,0.2,.416,.454,.341,.816,36.8,.121
632,1948,BAA,,,PRO,Jack Coleman,24.358,F-C,,University of Louisville,1950,1958,633,10.6,8.2,2.8,,,.416,.416,,.695,47.7,.139
633,1949,BAA,2,,ROC,Jack Coleman,25.308,F-C,,University of Louisville,1950,1958,633,10.6,8.2,2.8,,,.416,.416,,.695,47.7,.139
634,1999,NBA,1,22,HOU,Kenny Thomas,22.345,F,,University of New Mexico,2000,2010,632,9.3,6.9,1.5,0.8,0.4,.465,.476,.244,.699,31.2,.086
635,1970,NBA,1,13,LAL,Jim McMillian,22.017,F,,Columbia University,1971,1979,631,13.8,5.3,2.5,0.7,0.1,.482,.482,,.832,46.0,.109
636,2002,NBA,2,55,SAS,Luis Scola,22.062,F,,,2008,2015,631,12.7,7.0,1.7,0.7,0.3,.497,.500,.167,.742,41.6,.118
637,1994,NBA,1,26,NYK,Charlie Ward,24.266,G,,Florida State University,1995,2005,630,6.3,2.6,4.0,1.2,0.2,.408,.455,.364,.771,33.0,.113
638,1999,NBA,1,23,LAL,Devean George,22.310,G-F,,Augsburg College,2000,2010,630,5.6,3.1,0.9,0.7,0.4,.392,.421,.343,.721,18.2,.075
639,1979,NBA,1,11,NJN,Cliff Robinson,19.108,F,,University of Southern California,1980,1992,629,17.2,8.3,2.0,1.0,0.7,.468,.469,.184,.722,30.5,.076
640,1990,NBA,1,4,ORL,Dennis Scott,22.300,F,,Georgia Institute of Technology,1991,2000,629,12.9,2.8,2.1,0.8,0.3,.417,.431,.397,.793,33.4,.089
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
641,2000,NBA,2,43,MIL,Michael Redd,21.314,G,,Ohio State University,2001,2012,629,19.0,3.8,2.1,0.9,0.1,.447,.475,.380,.838,55.9,.134
642,2002,NBA,1,11,WAS,Jared Jeffries,21.218,F,,Indiana University,2003,2013,629,4.8,4.1,1.3,0.7,0.5,.426,.447,.250,.583,13.1,.046
643,2002,NBA,1,8,LAC,Chris Wilcox,20.301,F,,University of Maryland,2003,2013,628,8.2,4.9,0.7,0.5,0.4,.541,.543,.000,.643,26.9,.103
644,1977,NBA,7,136,PHO,Alvin Scott,22.275,F-G,,Oral Roberts University,1978,1985,627,4.9,3.2,1.4,0.6,0.6,.481,.483,.200,.733,23.0,.102
645,1981,NBA,1,7,KCK,Steve Johnson,24.224,C-F,,Oregon State University,1982,1991,626,11.7,5.5,1.2,0.5,0.8,.572,.573,.000,.634,26.9,.095
646,1985,NBA,3,69,CHI,Mike Brown,22.340,C-F,,George Washington University,1987,1997,626,5.0,4.4,0.7,0.4,0.3,.455,.456,.125,.690,15.9,.069
647,1983,NBA,5,97,SDC,Manute Bol,21.260,C,,,1986,1995,624,2.6,4.2,0.3,0.2,3.3,.407,.435,.210,.561,12.3,.051
648,1985,NBA,2,31,WSB,Manute Bol,23.251,C,,University of Bridgeport,1986,1995,624,2.6,4.2,0.3,0.2,3.3,.407,.435,.210,.561,12.3,.051
649,1992,NBA,1,5,DEN,LaPhonso Ellis,22.056,F,,University of Notre Dame,1993,2003,624,11.9,6.5,1.6,0.7,0.8,.452,.473,.302,.730,32.8,.089
650,1953,NBA,1,5,BOS,Frank Ramsey,22.291,F-G,,University of Kentucky,1955,1964,623,13.4,5.5,1.8,,,.399,.399,,.804,49.2,.154
651,1973,NBA,2,31,LAL,Jim Chones,23.151,C-F,,Marquette University,1975,1982,623,12.3,8.3,1.7,0.5,1.0,.468,.468,.000,.704,37.4,.094
652,2003,NBA,1,20,BOS,Dahntay Jones,23.186,G,,Duke University,2004,2015,622,5.4,1.7,0.8,0.4,0.2,.439,.454,.330,.751,9.8,.048
653,2003,NBA,1,23,POR,Travis Outlaw,19.285,F,,,2004,2014,622,8.5,3.2,0.8,0.5,0.6,.423,.447,.337,.744,16.5,.061
654,1981,NBA,1,16,POR,Darnell Valentine,22.132,G,,University of Kansas,1982,1991,620,8.7,2.1,5.0,1.5,0.1,.437,.443,.261,.787,22.1,.074
655,2000,NBA,2,38,HOU,Eduardo Najera,24.358,F,,University of Oklahoma,2001,2012,619,4.9,3.7,0.8,0.7,0.4,.481,.509,.311,.671,24.7,.106
656,2005,NBA,1,26,DET,Jason Maxiell,22.136,F,,University of Cincinnati,2006,2015,618,5.6,4.2,0.4,0.4,0.8,.495,.496,.000,.564,20.3,.086
657,1992,NBA,1,10,ATL,Adam Keefe,22.128,F,,Stanford University,1993,2001,617,5.0,4.1,0.7,0.5,0.3,.502,.505,.071,.714,24.9,.116
658,2005,NBA,1,21,PHO,Nate Robinson,21.033,G,,University of Washington,2006,2015,616,11.1,2.3,3.0,0.9,0.1,.423,.463,.360,.796,27.8,.096
659,1949,BAA,,,MNL,Bob Harrison,22.227,G,,University of Michigan,1950,1958,615,7.2,2.2,2.7,,,.352,.352,,.693,13.2,.049
660,1997,NBA,1,13,CLE,Derek Anderson,23.348,G,,University of Kentucky,1998,2008,615,12.0,3.2,3.4,1.1,0.1,.408,.440,.341,.853,43.9,.117
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
661,2003,NBA,2,49,IND,James Jones,23.270,F,,University of Miami,2004,2015,613,5.6,1.9,0.6,0.3,0.3,.398,.398,.398,.848,23.2,.109
662,1980,NBA,4,70,DET,Darwin Cook,22.314,G,,University of Portland,1981,1989,612,9.5,2.1,3.7,1.7,0.3,.453,.467,.196,.764,22.9,.078
663,1984,NBA,1,17,NJN,Jeff Turner,22.077,F-C,,Vanderbilt University,1985,1996,612,6.0,3.3,1.0,0.4,0.1,.467,.475,.344,.769,8.9,.038
664,1985,NBA,4,84,ATL,John Battle,23.227,G,,Rutgers University,1986,1995,612,8.7,1.3,2.1,0.4,0.1,.464,.474,.273,.793,17.9,.079
665,1969,NBA,3,43,BAL,Fred Carter,24.058,G-F,,Mount St. Mary's University,1970,1977,611,15.2,3.9,3.5,0.6,0.1,.425,.425,,.693,14.8,.039
666,1993,NBA,1,4,DAL,Jamal Mashburn,21.218,F,,University of Kentucky,1994,2004,611,19.1,5.4,4.0,1.0,0.2,.418,.439,.345,.766,43.7,.092
667,1971,NBA,3,37,POR,Larry Steele,22.333,G-F,,University of Kentucky,1972,1980,610,8.2,2.9,2.8,1.4,0.2,.483,.484,.000,.796,28.2,.091
668,1996,NBA,1,12,CLE,Vitaly Potapenko,21.103,C,,Wright State University,1997,2007,610,6.5,4.5,0.7,0.4,0.3,.479,.479,.167,.694,15.5,.064
669,1990,NBA,2,48,PHO,Cedric Ceballos,21.334,F,,California State University Fullerton,1991,2001,609,14.3,5.3,1.2,0.7,0.3,.500,.524,.309,.753,40.4,.132
670,1990,NBA,1,19,BOS,Dee Brown,22.215,G,,Jacksonville University,1991,2002,608,11.1,2.6,3.7,1.3,0.3,.436,.469,.357,.825,33.4,.095
671,1998,NBA,1,22,LAC,Brian Skinner,22.041,F,,Baylor University,1999,2012,608,4.7,4.7,0.5,0.4,0.9,.494,.494,.333,.566,15.8,.070
672,1963,NBA,2,13,LAL,Jim King,22.087,G,,University of Tulsa,1964,1973,607,7.2,2.5,2.3,,,.418,.418,,.782,17.7,.076
673,1964,NBA,3,18,DET,Wali Jones,22.085,G,,Villanova University,1965,1976,607,10.1,2.3,3.2,0.0,0.0,.409,.409,,.800,14.9,.049
674,2001,NBA,1,1,WAS,Kwame Brown,19.114,F,,,2002,2013,607,6.6,5.5,0.9,0.5,0.6,.492,.493,.111,.570,20.8,.074
675,1975,NBA,1,14,GSW,Joe Bryant,21.227,F-C,,La Salle University,1976,1983,606,8.7,4.0,1.7,0.9,0.3,.450,.457,.200,.743,12.9,.048
676,2004,NBA,2,38,CHI,Chris Duhon,22.303,G,,Duke University,2005,2013,606,6.5,2.3,4.4,0.8,0.1,.393,.426,.363,.784,25.0,.077
677,1963,NBA,1,4,DET,Eddie Miles,23.304,G-F,,Seattle University,1964,1972,605,13.4,3.1,2.0,,,.440,.440,,.747,24.4,.075
678,1969,NBA,1,10,ATL,Butch Beard,22.344,G,,University of Louisville,1970,1979,605,9.3,3.4,3.6,0.8,0.1,.487,.487,,.771,32.8,.110
679,1997,NBA,2,54,SEA,Mark Blount,22.213,C,,University of Pittsburgh,2001,2009,605,8.2,4.6,0.8,0.5,0.8,.504,.507,.359,.723,18.8,.065
680,1973,NBA,5,76,KCO,M.L. Carr,22.111,F-G,,Guilford College,1977,1985,604,9.7,4.3,1.8,1.3,0.4,.470,.476,.256,.746,29.0,.098
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
681,1988,NBA,1,20,MIA,Kevin Edwards,23.247,G,,DePaul University,1989,2001,604,10.9,2.7,2.7,1.4,0.3,.423,.431,.335,.803,12.5,.039
682,2006,NBA,1,13,PHI,Thabo Sefolosha,22.062,G,,,2007,2015,603,5.8,3.8,1.5,1.1,0.4,.440,.487,.346,.749,26.8,.093
683,2006,NBA,1,7,BOS,Randy Foye,23.283,G,,Villanova University,2007,2015,602,11.5,2.3,3.0,0.8,0.3,.407,.431,.375,.853,22.9,.067
684,2001,NBA,1,8,CLE,DeSagana Diop,19.153,C,,,2002,2013,601,2.0,3.7,0.4,0.4,1.0,.427,.429,.167,.467,12.8,.073
685,1979,NBA,1,13,IND,Dudley Bradley,22.103,G-F,,University of North Carolina,1980,1989,600,5.2,1.8,1.9,1.6,0.3,.440,.460,.293,.730,16.5,.078
686,1986,NBA,1,22,MIL,Scott Skiles,22.109,G,,Michigan State University,1987,1996,600,11.1,2.5,6.5,0.8,0.0,.435,.455,.379,.889,30.4,.087
687,1991,NBA,1,3,SAC,Billy Owens,22.061,F-G,,Syracuse University,1992,2001,600,11.7,6.7,2.8,0.9,0.5,.481,.491,.291,.629,28.6,.078
688,1979,NBA,1,8,NJN,Calvin Natt,22.173,F,,University of Louisiana at Monroe,1980,1990,599,17.2,6.8,2.2,0.9,0.3,.528,.531,.219,.768,57.2,.146
689,1987,NBA,1,4,LAC,Reggie Williams,23.114,F-G,,Georgetown University,1988,1997,599,12.5,4.0,2.5,1.3,0.7,.437,.468,.298,.784,26.0,.078
690,1979,NBA,4,82,GSW,Jerry Sichting,23.213,G,,Purdue University,1981,1990,598,6.9,1.4,3.3,0.7,0.0,.507,.519,.271,.857,21.2,.080
691,1964,NBA,4,27,DET,Jim Davis,22.143,C-F,,University of Colorado,1968,1975,597,6.7,5.2,1.2,0.1,0.1,.461,.461,,.674,19.2,.092
692,1966,NBA,3,27,LAL,John Block,22.030,F-C,,University of Southern California,1967,1976,597,11.9,6.6,1.3,0.2,0.1,.433,.433,,.778,32.7,.110
693,1950,NBA,1,1,BOS,Chuck Share,23.048,C,,Bowling Green State University,1952,1960,596,8.3,8.4,1.4,,,.400,.400,,.693,40.9,.151
694,1981,NBA,1,11,WSB,Frank Johnson,23.204,G,,Wake Forest University,1982,1994,596,8.3,1.7,4.2,1.0,0.1,.439,.452,.218,.760,17.2,.064
695,1979,NBA,1,6,SEA,James Bailey,22.040,F-C,,Rutgers University,1980,1988,595,8.8,5.0,0.8,0.5,0.9,.484,.485,.077,.703,16.3,.067
696,2007,NBA,1,22,CHA,Jared Dudley,22.358,F,,Boston College,2008,2015,595,8.5,3.4,1.5,0.9,0.2,.468,.515,.396,.736,33.1,.111
697,2005,NBA,1,7,TOR,Charlie Villanueva,21.313,F,,University of Connecticut,2006,2015,594,10.9,4.8,0.9,0.5,0.6,.438,.484,.347,.768,22.4,.083
698,1977,NBA,2,23,CHI,Mike Glenn,22.279,G,,Southern Illinois University,1978,1987,593,7.6,1.2,1.6,0.5,0.1,.542,.544,.286,.855,25.3,.126
699,1996,NBA,1,19,NYK,Walter McCarty,22.151,F,,University of Kentucky,1997,2006,593,5.2,2.6,1.1,0.6,0.3,.392,.433,.346,.698,13.7,.064
700,1987,NBA,1,13,LAC,Joe Wolf,23.192,F-C,,University of North Carolina,1988,1999,592,4.2,3.3,1.0,0.4,0.2,.423,.435,.164,.770,3.5,.017
