
,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
2831,1952,NBA,,,INO,Skippy Whitaker,22.246,G,,University of Kentucky,1955,1955,3,0.7,0.3,0.3,,,.167,.167,,,-0.1,-0.283
2832,1954,NBA,6,52,ROC,Red Davis,22.007,C,,St. John's University,1956,1956,3,0.7,1.3,0.3,,,.000,.000,,1.000,-0.1,-0.288
2833,1956,NBA,1,7,PHW,Hal Lear,21.095,G,,Temple University,1957,1957,3,1.3,0.3,0.3,,,.333,.333,,,0.0,-0.085
2834,1957,NBA,1,7,SYR,George Bon Salle,22.296,F,,University of Illinois at Urbana-Champaign,1962,1962,3,1.3,0.7,0.0,,,.250,.250,,,-0.1,-0.429
2835,1957,NBA,8,57,DET,Doug Bolstorff,25.177,G,,University of Minnesota,1958,1958,3,1.3,0.0,0.0,,,.400,.400,,,0.0,-0.004
2836,1962,NBA,11,85,CHZ,Jeff Slade,21.030,F,,Kenyon College,1963,1963,3,1.3,2.3,0.0,,,.400,.400,,.000,0.0,-0.053
2837,1967,NBA,4,34,CHI,Jim Burns,22.229,G,,Northwestern University,1968,1968,3,1.3,0.7,0.3,,,.286,.286,,,-0.1,-0.248
2838,1970,NBA,3,50,MIL,Marv Winkler,22.039,G,,University of Louisiana at Lafayette,1971,1971,3,2.7,1.3,0.7,,,.300,.300,,1.000,0.0,-0.121
2839,1976,NBA,5,84,CLE,Edmund Lawrence,24.188,C,,McNeese State University,1981,1981,3,4.0,1.3,0.3,0.3,0.0,.625,.625,,.500,0.1,.201
2840,1983,NBA,4,75,CHI,Ron Crevier,25.081,C,,Boston College,1986,1986,3,0.0,0.3,0.0,0.0,0.0,.000,.000,,.000,-0.1,-0.795
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
2841,1985,NBA,4,91,MIL,Cozell McQueen,23.157,F,,North Carolina State University,1987,1987,3,2.0,2.7,0.0,0.0,0.3,1.000,1.000,,,0.1,.627
2842,1985,NBA,4,92,LAL,Dexter Shouse,22.092,G,,University of South Alabama,1990,1990,3,0.0,0.0,0.7,0.3,0.3,.000,.000,.000,,-0.1,-0.281
2843,1988,NBA,3,67,UTA,Ricky Grace,21.318,G,,University of Oklahoma,1994,1994,3,1.3,0.3,0.3,0.0,0.0,.667,.667,,.000,0.0,.103
2844,1994,NBA,2,50,PHO,Charles Claxton,24.204,C,,University of Georgia,1996,1996,3,0.7,0.7,0.0,0.0,0.3,.500,.500,,.000,0.0,-0.179
2845,1998,NBA,2,40,DET,Korleone Young,19.180,F,,,1999,1999,3,4.3,1.3,0.3,0.0,0.0,.500,.667,.250,1.000,0.1,.280
2846,2000,NBA,2,52,MIA,Ernest Brown,21.048,C,,Indian Hills Community College,2002,2002,3,1.0,2.0,0.0,0.0,0.3,.167,.167,,.250,-0.2,-0.349
2847,2010,NBA,2,53,ATL,Pape Sy,22.085,F,,,2011,2011,3,2.3,1.0,0.7,0.3,0.0,.333,.400,.000,1.000,0.0,-0.047
2848,1948,BAA,,,BOS,Murray Mitchell,25.059,C,,Sam Houston State University,1950,1950,2,1.0,,1.0,,,.333,.333,,,0.0,
2849,1950,NBA,7,,INO,Leon Blevins,24.310,G,,University of Arizona,1951,1951,2,1.0,1.0,0.5,,,.250,.250,,.000,0.0,
2850,1960,NBA,11,78,DET,Mel Peterson,22.025,G-F,,Wheaton College,1964,1964,2,1.0,0.5,0.0,,,1.000,1.000,,,0.0,.514
2851,1963,NBA,7,59,STL,Ken Rohloff,24.018,G,,North Carolina State University,1964,1964,2,0.0,0.0,0.5,,,.000,.000,,,0.0,-0.131
2852,1965,NBA,2,9,SFW,Will Frazier,23.261,C-F,,Grambling State University,1966,1966,2,0.5,2.5,0.5,,,.000,.000,,.500,-0.1,-0.385
2853,1965,NBA,3,25,LAL,Jim Caldwell,22.104,C,,Georgia Institute of Technology,1968,1968,2,0.0,0.5,0.5,,,.000,.000,,,0.0,-0.117
2854,1969,NBA,4,44,PHO,Dennis Stewart,22.002,F,,University of Michigan,1971,1971,2,2.0,1.5,0.5,,,.250,.250,,1.000,0.0,.015
2855,1973,NBA,3,49,NYK,Allie McGuire,22.294,G,,Marquette University,1974,1974,2,2.0,1.0,0.5,0.0,0.0,.500,.500,,,0.0,.029
2856,1975,NBA,2,34,NYK,Larry Fogle,22.076,G,,Canisius College,1976,1976,2,1.0,1.5,0.0,0.5,0.0,.200,.200,,,0.0,-0.163
2857,1975,NBA,2,35,PHO,Allen Murphy,23.323,G,,University of Louisville,1977,1977,2,2.5,2.0,0.0,0.0,0.0,.200,.200,,.429,-0.1,-0.229
2858,1977,NBA,4,69,MIL,Lewis Brown,22.117,C,,University of Nevada Las Vegas,1981,1981,2,1.0,1.0,0.0,0.0,0.0,.000,.000,,.400,-0.1,-0.667
2859,1978,NBA,4,85,PHO,Bob Miller,22.340,F,,University of Cincinnati,1984,1984,2,2.0,2.5,0.5,0.0,0.5,.667,.667,,,0.1,.360
2860,1978,NBA,8,158,NOJ,Carl Kilpatrick,22.029,C,,University of Louisiana at Monroe,1980,1980,2,1.5,2.0,0.0,0.0,0.0,.500,.500,,.500,0.0,.225
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
2861,1979,NBA,10,198,PHI,Keith McCord,22.008,G,,University of Alabama at Birmingham,1981,1981,2,2.0,1.0,0.5,0.0,0.0,.500,.500,,,0.0,-0.136
2862,1980,NBA,1,21,PHI,Monti Davis,22.325,F,,Tennessee State University,1981,1981,2,1.5,2.0,0.0,0.0,0.5,.200,.200,,.200,-0.1,-0.311
2863,1980,NBA,3,57,DAL,Dave Britton,22.291,G,,Texas A&amp;M University,1981,1981,2,2.0,1.0,1.5,0.5,0.0,.667,.667,,,0.0,.093
2864,1980,NBA,4,87,LAL,Tony Jackson,22.150,G,,Florida State University,1981,1981,2,1.0,1.0,1.0,1.0,0.0,.333,.333,,,0.0,.124
2865,1981,NBA,10,211,DEN,Derrick Rowland,22.359,G,,State University of New York at Potsdam,1986,1986,2,1.5,0.5,0.5,0.0,0.0,.333,.333,,.500,0.0,.048
2866,1983,NBA,2,35,SAS,Darrell Lockhart,23.292,C,,Auburn University,1984,1984,2,2.0,1.5,0.0,0.0,0.0,1.000,1.000,,,0.0,-0.048
2867,1984,NBA,6,120,MIL,McKinley Singleton,23.239,G,,University of Alabama at Birmingham,1987,1987,2,2.0,0.0,0.5,0.0,0.0,.667,1.000,.000,,0.0,.131
2868,1985,NBA,2,43,DEN,Barry Stevens,22.158,G-F,,Iowa State University,1993,1993,2,1.0,1.0,0.0,0.0,0.0,.500,.500,,,0.0,.157
2869,1988,NBA,2,41,GSW,Keith Smart,24.286,G,,Indiana University,1989,1989,2,1.0,0.5,1.0,0.0,0.0,.000,.000,.000,1.000,0.0,-0.175
2870,1989,NBA,2,46,PHO,Ricky Blanton,23.073,F,,Louisiana State University,1993,1993,2,3.0,1.5,0.5,1.0,0.0,.429,.429,,,0.0,.088
2871,1991,NBA,2,32,PHO,Chad Gallagher,22.032,C,,Creighton University,1994,1994,2,3.0,0.0,0.0,0.0,0.0,1.000,1.000,,,0.1,1.442
2872,1992,NBA,2,52,CHI,Matt Steigenga,22.095,F,,Michigan State University,1997,1997,2,1.5,1.5,1.0,0.5,0.5,.250,.500,.000,.500,0.0,-0.126
2873,2003,NBA,2,33,MIA,Jerome Beasley,23.045,F,,University of North Dakota,2004,2004,2,1.0,0.5,0.0,0.0,0.0,.333,.333,,,0.0,-0.117
2874,2003,NBA,2,40,GSW,Derrick Zimmerman,22.211,G,,Mississippi State University,2006,2006,2,2.0,2.0,3.5,0.0,0.0,.667,.667,,,0.0,.004
2875,2007,NBA,2,42,POR,Derrick Byars,23.069,F,,Vanderbilt University,2012,2012,2,5.0,5.5,0.5,1.0,0.0,.273,.600,.000,1.000,0.1,.147
2876,2008,NBA,2,58,LAL,Joe Crawford,22.015,F,,University of Kentucky,2009,2009,2,4.5,2.0,0.5,0.5,0.0,.300,.333,.250,1.000,0.0,.037
2877,1947,BAA,,,STB,Paul Napolitano,24.154,F-G,,University of San Francisco,1949,1949,1,0.0,,0.0,,,,,,,0.0,
2878,1952,NBA,,,BLB,Blaine Denning,22.225,G,,Lawrence Technological University,1953,1953,1,5.0,4.0,0.0,,,.400,.400,,1.000,0.0,.095
2879,1952,NBA,,,MNL,Carl McNulty,22.077,G,,Purdue University,1955,1955,1,2.0,0.0,0.0,,,.167,.167,,,-0.1,-0.357
2880,1953,NBA,3,,PHW,Norm Grekin,23.312,F,,La Salle University,1954,1954,1,0.0,0.0,0.0,,,,,,,0.0,.010
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
2881,1953,NBA,,,BLB,Paul Nolen,24.239,C,,Texas Tech University,1954,1954,1,0.0,1.0,0.0,,,.000,.000,,,0.0,-0.724
2882,1954,NBA,3,26,NYK,Don Anielak,23.180,F,,Missouri State University,1955,1955,1,3.0,2.0,0.0,,,.000,.000,,.750,-0.1,-0.263
2883,1956,NBA,,,SYR,Forest Able,24.283,G,,Western Kentucky University,1957,1957,1,0.0,1.0,1.0,,,.000,.000,,,0.0,-2.062
2884,1957,NBA,4,27,MNL,George Brown,21.175,F,,Wayne State University,1958,1958,1,1.0,1.0,0.0,,,.000,.000,,.500,0.0,-0.308
2885,1957,NBA,4,30,PHW,Ray Radziszewski,22.053,F,,Saint Joseph's University,1958,1958,1,0.0,2.0,1.0,,,.000,.000,,,-0.1,-0.496
2886,1958,NBA,4,29,SYR,Tommy Kearns,22.203,G,,University of North Carolina,1959,1959,1,2.0,0.0,0.0,,,1.000,1.000,,,0.0,.230
2887,1959,NBA,8,56,PHW,Dave Gunther,22.257,F,,University of Iowa,1963,1963,1,2.0,3.0,3.0,,,.500,.500,,,0.0,.204
2888,1962,NBA,4,34,BOS,Roger Strickland,22.208,F,,Jacksonville University,1964,1964,1,2.0,0.0,0.0,,,.333,.333,,,0.0,-0.224
2889,1963,NBA,1,7,LAL,Roger Strickland,23.243,F,,Jacksonville University,1964,1964,1,2.0,0.0,0.0,,,.333,.333,,,0.0,-0.224
2890,1967,NBA,8,81,DET,George Carter,23.119,F-G,,St. Bonaventure University,1968,1968,1,3.0,0.0,1.0,,,.500,.500,,1.000,0.0,.230
2891,1969,NBA,4,56,PHI,Dave Scholz,21.000,F,,University of Illinois at Urbana-Champaign,1970,1970,1,2.0,0.0,0.0,,,1.000,1.000,,,0.0,1.316
2892,1970,NBA,4,54,BAL,Bill Stricker,22.066,F,,University of the Pacific,1971,1971,1,4.0,0.0,0.0,,,.667,.667,,,0.0,.770
2893,1974,NBA,4,66,WSB,Stan Washington,22.131,G,,University of San Diego,1975,1975,1,0.0,0.0,0.0,0.0,0.0,.000,.000,,,0.0,-0.195
2894,1980,NBA,3,66,SEA,Carl Bailey,22.054,C,,Tuskegee University,1982,1982,1,2.0,0.0,0.0,0.0,0.0,1.000,1.000,,,0.0,-0.268
2895,1983,NBA,5,102,DAL,Jim Lampley,23.001,C,,University of Arkansas at Little Rock,1987,1987,1,3.0,5.0,0.0,1.0,0.0,.333,.333,,.500,0.0,-0.003
2896,1984,NBA,4,71,IND,Ralph Jackson,22.242,G,,University of California Los Angeles,1985,1985,1,2.0,1.0,4.0,2.0,0.0,.333,.333,,,0.0,.069
2897,1985,NBA,2,36,NJN,Yvon Joseph,28.237,C,,Georgia Institute of Technology,1986,1986,1,2.0,0.0,0.0,0.0,0.0,,,,1.000,0.0,.309
2898,1986,NBA,3,54,LAC,Dwayne Polee,23.113,G,,Pepperdine University,1987,1987,1,2.0,0.0,0.0,1.0,0.0,.250,1.000,.000,,0.0,-0.397
2899,1988,NBA,3,56,SAS,Barry Sumpter,23.235,F-C,,Austin Peay State University,1989,1989,1,0.0,0.0,0.0,0.0,0.0,.000,.000,,,0.0,-0.894
2900,1995,NBA,2,55,GSW,Michael McDonald,26.141,C,,University of New Orleans,1998,1998,1,0.0,1.0,0.0,0.0,0.0,,,,,-0.1,-0.638
