
,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
521,1954,NBA,1,3,PHW,Gene Shue,22.133,G,,University of Maryland,1955,1964,699,14.4,4.1,3.7,,,.396,.396,,.806,38.9,.080
522,2005,NBA,1,4,NOH,Chris Paul,20.058,G,,Wake Forest University,2006,2015,699,18.7,4.4,9.9,2.3,0.1,.474,.503,.364,.861,131.3,.249
523,1955,NBA,,,PHW,Tom Gola,22.095,G-F,,La Salle University,1956,1966,698,11.3,8.0,4.2,,,.431,.431,,.760,53.2,.113
524,1967,NBA,1,1,DET,Jimmy Walker,23.030,G,,Providence College,1968,1976,698,16.7,2.7,3.5,0.4,0.1,.461,.461,,.829,42.9,.087
525,1977,NBA,1,2,KCK,Otis Birdsong,22.189,G,,University of Houston,1978,1989,696,18.0,3.0,3.2,1.2,0.2,.506,.510,.274,.655,48.2,.107
526,2005,NBA,1,5,CHA,Raymond Felton,21.007,G,,University of North Carolina,2006,2015,696,12.7,3.2,6.3,1.4,0.2,.412,.442,.332,.783,32.6,.068
527,1982,NBA,3,48,SDC,Craig Hodges,22.007,G,,California State University Long Beach,1983,1992,695,8.5,1.3,2.5,0.8,0.0,.461,.484,.400,.828,27.2,.087
528,2005,NBA,1,30,NYK,David Lee,22.066,F,,University of Florida,2006,2015,695,14.7,9.5,2.3,0.8,0.4,.533,.534,.036,.775,67.3,.147
529,1979,NBA,2,42,HOU,Paul Mokeski,22.178,C-F,,University of Kansas,1980,1991,694,4.0,3.4,0.7,0.3,0.4,.451,.456,.216,.694,13.5,.067
530,1989,NBA,2,43,CLE,Chucky Brown,21.124,F,,North Carolina State University,1990,2002,694,5.9,3.1,0.8,0.3,0.3,.491,.499,.227,.699,19.0,.076
531,1977,NBA,1,11,MIL,Ernie Grunfeld,22.053,G-F,,University of Tennessee,1978,1986,693,7.4,2.6,2.0,0.7,0.2,.477,.480,.337,.770,25.0,.093
532,1977,NBA,1,3,MIL,Marques Johnson,21.128,F-G,,University of California Los Angeles,1978,1990,691,20.1,7.0,3.6,1.3,0.8,.518,.521,.152,.739,79.8,.162
533,2004,NBA,1,14,UTA,Kris Humphries,19.143,F,,University of Minnesota,2005,2015,691,6.9,5.6,0.7,0.4,0.6,.470,.473,.077,.690,27.0,.102
534,1972,NBA,2,30,POR,Ollie Johnson,23.340,F,,Temple University,1973,1982,690,7.7,3.3,1.8,0.7,0.3,.496,.498,.150,.827,27.0,.089
535,1984,NBA,1,20,DET,Tony Campbell,22.049,F-G,,Ohio State University,1985,1995,690,11.6,3.1,1.5,0.8,0.2,.456,.463,.254,.790,20.7,.065
536,1990,NBA,1,13,LAC,Loy Vaught,22.126,F,,University of Michigan,1991,2001,689,10.1,7.1,0.9,0.7,0.3,.504,.508,.244,.718,35.8,.101
537,1972,NBA,2,24,CLE,Steve Hawes,22.325,C-F,,University of Washington,1975,1984,688,8.4,6.2,1.9,0.8,0.5,.483,.485,.298,.790,37.1,.112
538,1994,NBA,1,1,MIL,Glenn Robinson,21.175,F,,Purdue University,1995,2005,688,20.7,6.1,2.7,1.2,0.6,.459,.480,.340,.820,39.8,.075
539,1954,NBA,2,18,MNL,Al Bianchi,22.034,G,,Bowling Green State University,1957,1966,687,8.1,2.5,2.2,,,.374,.374,,.707,8.2,.029
540,1982,NBA,1,14,GSW,Lester Conner,23.291,G,,Oregon State University,1983,1995,687,6.3,2.7,3.9,1.6,0.1,.453,.461,.202,.753,28.6,.092
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
541,1982,NBA,1,16,HOU,Terry Teagle,22.085,F-G,,Baylor University,1983,1993,687,11.6,2.6,1.4,0.8,0.2,.465,.470,.210,.792,13.4,.044
542,1989,NBA,1,9,WSB,Tom Hammonds,22.098,F,,Georgia Institute of Technology,1990,2001,687,5.3,3.3,0.6,0.2,0.2,.480,.481,.000,.691,14.7,.068
543,2006,NBA,2,47,UTA,Paul Millsap,21.143,F,,Louisiana Tech University,2007,2015,687,13.5,7.3,2.0,1.3,1.0,.503,.516,.340,.728,63.0,.154
544,1992,NBA,1,20,NYK,Hubert Davis,22.044,G,,University of North Carolina,1993,2004,685,8.2,1.5,1.7,0.4,0.1,.458,.468,.441,.837,27.7,.088
545,1961,NBA,1,4,DET,Ray Scott,23.264,F-C,,University of Portland,1962,1970,684,14.9,10.5,2.4,,,.405,.405,,.720,30.8,.069
546,1986,NBA,2,33,SAS,Kevin Duckworth,22.082,C,,Eastern Illinois University,1987,1997,684,11.8,5.8,0.9,0.5,0.5,.468,.469,.208,.736,24.7,.068
547,1978,NBA,3,59,MIL,Pat Cummings,22.338,F-C,,University of Cincinnati,1980,1991,683,9.6,5.6,1.2,0.5,0.3,.497,.498,.000,.737,22.6,.075
548,1990,NBA,2,43,SAS,Tony Massenburg,23.337,F,,University of Maryland,1991,2005,683,6.2,4.3,0.4,0.4,0.5,.470,.471,.091,.705,15.6,.061
549,1947,BAA,,,BLB,Harry Gallatin,20.071,F-C,,Truman State University,1949,1958,682,13.0,9.8,1.8,,,.398,.398,,.773,78.4,.238
550,1948,BAA,,,NYK,Harry Gallatin,21.020,F-C,,Truman State University,1949,1958,682,13.0,9.8,1.8,,,.398,.398,,.773,78.4,.238
551,1968,NBA,1,6,DET,Otto Moore,22.287,C-F,,University of Texas-Pan American,1969,1977,682,8.2,8.2,1.6,0.3,0.5,.453,.453,,.609,24.7,.070
552,1971,NBA,1,1,CLE,Austin Carr,23.024,G,,University of Notre Dame,1972,1981,682,15.4,2.9,2.8,0.6,0.1,.449,.449,.154,.804,32.9,.080
553,1967,NBA,1,3,CHI,Clem Haskins,24.302,G,,Western Kentucky University,1968,1976,681,12.8,3.1,3.5,0.2,0.0,.449,.449,,.792,35.8,.097
554,1983,NBA,1,18,MIL,Randy Breuer,23.265,C,,University of Minnesota,1984,1994,681,6.8,4.4,0.9,0.4,1.1,.467,.468,.000,.628,20.9,.080
555,1977,NBA,1,1,MIL,Kent Benson,22.171,C,,Indiana University,1978,1988,680,9.1,5.7,1.8,0.9,0.9,.493,.495,.206,.757,33.6,.103
556,1983,NBA,1,21,BOS,Greg Kite,22.332,C,,Brigham Young University,1984,1995,680,2.5,3.8,0.5,0.3,0.6,.438,.439,.167,.486,5.6,.027
557,1987,NBA,1,23,SAS,Greg Anderson,23.005,F-C,,University of Houston,1988,1998,680,7.3,6.2,0.6,0.7,0.9,.492,.494,.087,.557,18.7,.064
558,2000,NBA,1,19,CHH,Jamaal Magloire,22.044,C,,University of Kentucky,2001,2012,680,7.2,6.5,0.6,0.3,0.9,.480,.481,.000,.639,27.7,.091
559,1978,NBA,2,41,SDC,Jerome Whitehead,22.257,C-F,,Marquette University,1979,1989,679,6.5,4.8,0.6,0.4,0.3,.497,.497,.000,.718,16.4,.067
560,1983,NBA,1,5,CHI,Sidney Green,22.180,F-C,,University of Nevada Las Vegas,1984,1993,679,7.5,6.1,0.9,0.5,0.3,.454,.457,.037,.738,17.4,.063
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
561,1988,NBA,1,9,MIA,Rony Seikaly,23.055,C,,Syracuse University,1989,1999,678,14.7,9.5,1.3,0.7,1.3,.484,.485,.188,.679,37.3,.084
562,1990,NBA,1,16,MIL,Terry Mills,23.194,F,,University of Michigan,1991,2001,678,10.6,5.4,1.3,0.6,0.4,.457,.478,.384,.781,33.3,.097
563,2005,NBA,2,40,GSW,Monta Ellis,20.250,G,,,2006,2015,678,19.3,3.5,4.8,1.7,0.3,.454,.483,.314,.773,36.6,.072
564,1955,NBA,,,MNL,K.C. Jones,23.328,G,,University of San Francisco,1959,1967,676,7.4,3.5,4.3,,,.387,.387,,.647,38.6,.106
565,1956,NBA,2,,BOS,K.C. Jones,24.346,G,,University of San Francisco,1959,1967,676,7.4,3.5,4.3,,,.387,.387,,.647,38.6,.106
566,1989,NBA,2,38,MIN,Doug West,22.037,G-F,,Villanova University,1990,2001,676,9.6,2.5,1.9,0.7,0.3,.481,.491,.191,.801,17.7,.051
567,1972,NBA,4,58,NYK,Henry Bibby,22.143,G,,University of California Los Angeles,1973,1981,675,8.6,2.3,3.3,0.8,0.1,.424,.428,.293,.782,24.5,.076
568,1977,NBA,3,49,ATL,Eddie Johnson,22.112,G,,Auburn University,1978,1987,675,15.1,2.3,5.1,1.1,0.1,.476,.482,.326,.791,41.0,.098
569,1977,NBA,1,6,LAL,Kenny Carr,22.305,F,,North Carolina State University,1978,1987,674,11.6,7.4,1.4,0.7,0.4,.510,.512,.079,.684,33.6,.094
570,1979,NBA,3,58,PHI,Earl Cureton,22.300,F-C,,University of Detroit Mercy,1981,1997,674,5.4,4.7,1.0,0.5,0.5,.473,.476,.000,.538,14.4,.056
571,1975,NBA,1,6,POR,Lionel Hollins,22.227,G,,Arizona State University,1976,1985,673,11.6,2.4,4.5,1.6,0.3,.444,.448,.149,.741,22.9,.059
572,1976,NBA,2,25,NYK,Lonnie Shelton,21.238,F-C,,Oregon State University,1977,1986,673,12.0,6.1,2.2,1.1,0.8,.492,.493,.097,.738,37.5,.097
573,1975,NBA,1,18,WSB,Kevin Grevey,22.022,G-F,,University of Kentucky,1976,1985,672,11.0,2.4,1.9,0.6,0.2,.437,.444,.334,.817,26.5,.083
574,1989,NBA,1,5,CHH,J.R. Reid,21.093,F,,University of North Carolina,1990,2001,672,8.5,5.0,1.0,0.8,0.4,.472,.475,.135,.716,22.5,.070
575,1974,NBA,2,21,LAL,Billy Knight,22.358,G-F,,University of Pittsburgh,1977,1985,671,15.7,4.5,2.1,0.9,0.1,.506,.510,.274,.830,48.5,.126
576,1998,NBA,2,39,MIL,Rafer Alston,22.340,G,,California State University Fresno,2000,2010,671,10.1,2.8,4.8,1.2,0.2,.383,.407,.354,.729,32.9,.081
577,2003,NBA,2,43,MIL,Keith Bogans,23.050,G-F,,University of Kentucky,2004,2014,671,6.3,2.7,1.3,0.6,0.1,.394,.442,.353,.716,20.4,.068
578,1975,NBA,1,11,HOU,Joe Meriweather,22.220,C-F,,Southern Illinois University,1976,1985,670,8.1,5.6,0.9,0.5,1.2,.511,.511,.333,.687,27.6,.090
579,1988,NBA,1,8,CHH,Rex Chapman,21.272,G,,University of Kentucky,1989,2000,666,14.6,2.5,2.7,0.9,0.2,.430,.459,.350,.800,24.7,.061
580,1979,NBA,1,15,DET,Phil Hubbard,23.199,F-C,,University of Michigan,1980,1989,665,10.9,5.3,1.3,0.9,0.1,.495,.498,.038,.706,29.0,.088
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
581,1982,NBA,1,12,CLE,John Bagley,22.072,G,,Boston College,1983,1994,665,8.7,2.6,6.0,1.1,0.1,.437,.456,.241,.779,16.6,.047
582,1998,NBA,1,15,ORL,Matt Harpring,22.029,F,,Georgia Institute of Technology,1999,2009,665,11.5,5.1,1.4,0.7,0.2,.481,.493,.333,.753,41.9,.114
583,1984,NBA,2,27,CLE,Ron Anderson,26.254,F-G,,California State University Fresno,1985,1994,664,10.6,3.5,1.4,0.7,0.1,.471,.482,.287,.814,24.2,.077
584,2004,NBA,1,25,BOS,Tony Allen,22.170,G,,Oklahoma State University,2005,2015,663,8.1,3.2,1.4,1.4,0.4,.479,.496,.271,.723,33.1,.111
585,1972,NBA,3,39,BAL,Kevin Porter,22.364,G,,Saint Francis University,1973,1983,659,11.6,1.8,8.1,1.3,0.1,.483,.483,.188,.737,36.0,.090
586,1974,NBA,2,29,GSW,Phil Smith,22.041,G,,University of San Francisco,1975,1983,659,15.1,3.0,3.9,1.1,0.3,.476,.478,.253,.779,41.1,.103
587,1992,NBA,1,18,SAS,Tracy Murray,21.340,F,,University of California Los Angeles,1993,2004,659,9.0,2.5,0.8,0.5,0.2,.430,.457,.388,.829,24.1,.096
588,1997,NBA,1,12,IND,Austin Croshere,22.061,F,,Providence College,1998,2009,659,6.8,4.0,1.0,0.4,0.3,.407,.443,.340,.861,27.6,.115
589,2004,NBA,1,26,SAC,Kevin Martin,21.149,G,,Western Carolina University,2005,2015,659,18.0,3.3,2.0,0.9,0.1,.441,.469,.385,.870,60.1,.141
590,1970,NBA,1,3,ATL,Pete Maravich,23.280,G,,Louisiana State University,1971,1980,658,24.2,4.2,5.4,0.9,0.2,.441,.441,.667,.820,46.7,.092
591,1974,NBA,3,38,CLE,Foots Walker,23.013,G,,State University of West Georgia,1975,1984,658,6.4,2.6,4.7,1.5,0.1,.435,.437,.227,.762,31.0,.099
592,1995,NBA,1,14,BOS,Eric Williams,23.351,F,,Providence College,1996,2007,658,8.6,3.3,1.4,0.8,0.2,.415,.433,.318,.736,23.2,.071
593,1995,NBA,1,17,CLE,Bob Sura,22.100,G,,Florida State University,1996,2005,657,8.6,3.4,3.8,1.0,0.2,.414,.450,.325,.689,28.3,.087
594,2005,NBA,1,8,NYK,Channing Frye,22.048,F-C,,University of Arizona,2006,2015,657,9.6,5.0,1.1,0.6,0.7,.439,.467,.386,.818,30.7,.091
595,1987,NBA,2,45,BOS,Brad Lohaus,23.271,C-F,,University of Iowa,1988,1998,656,5.9,2.8,1.1,0.5,0.8,.440,.475,.361,.733,15.2,.070
596,1990,NBA,2,35,WSB,Greg Foster,22.272,F-C,,University of Texas at El Paso,1991,2003,656,3.9,2.6,0.5,0.1,0.3,.440,.448,.225,.748,5.6,.033
597,1977,NBA,1,10,NYK,Ray Williams,23.245,G,,University of Minnesota,1978,1987,655,15.5,3.6,5.8,1.8,0.3,.451,.460,.237,.802,37.1,.096
598,1991,NBA,2,31,SAC,Randy Brown,23.040,G,,New Mexico State University,1992,2003,655,4.8,1.8,2.2,1.1,0.2,.417,.426,.200,.691,11.0,.046
599,1956,NBA,,,BOS,Tom Heinsohn,22.253,F-C,,College of the Holy Cross,1957,1965,654,18.6,8.8,2.0,,,.405,.405,,.790,60.0,.150
600,1965,NBA,1,5,PHI,Billy Cunningham,22.343,F-C,,University of North Carolina,1966,1976,654,20.8,10.1,4.0,0.2,0.1,.446,.446,,.720,63.2,.135
