
,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
425,1976,NBA,2,22,POR,Johnny Davis,21.236,G,,University of Dayton,1977,1986,750,12.9,2.0,4.5,0.9,0.2,.448,.454,.176,.821,38.5,.087
426,1992,NBA,2,30,DAL,Sean Rooks,23.294,C,,University of Arizona,1993,2004,749,6.2,3.8,0.8,0.3,0.7,.459,.461,.091,.699,16.2,.057
427,2004,NBA,1,7,PHO,Luol Deng,19.074,F,,Duke University,2005,2015,749,15.8,6.2,2.4,1.0,0.5,.458,.481,.333,.772,65.9,.119
428,1980,NBA,1,20,SEA,Bill Hanzlik,23.192,G-F,,University of Notre Dame,1981,1990,748,7.2,2.8,2.8,1.0,0.3,.434,.446,.213,.781,24.7,.076
429,1986,NBA,1,11,DET,John Salley,22.037,F-C,,Georgia Institute of Technology,1987,2000,748,7.0,4.5,1.2,0.6,1.3,.506,.507,.214,.714,41.5,.121
430,2004,NBA,1,28,SAS,Beno Udrih,22.360,G,,,2005,2015,748,8.7,2.1,3.5,0.7,0.1,.464,.497,.349,.829,29.7,.084
431,1988,NBA,1,4,NJN,Chris Morris,22.165,F,,Auburn University,1989,1999,747,11.0,4.7,1.6,1.2,0.7,.441,.480,.306,.739,37.4,.096
432,1989,NBA,1,18,CHI,B.J. Armstrong,22.297,G,,University of Iowa,1990,2000,747,9.8,1.8,3.3,0.7,0.1,.477,.487,.425,.856,45.0,.121
433,1998,NBA,2,41,HOU,Cuttino Mobley,23.302,G,,University of Rhode Island,1999,2009,747,16.0,3.9,2.7,1.2,0.4,.433,.455,.378,.835,52.2,.091
434,2002,NBA,1,7,NYK,Nene Hilario,20.291,F-C,,,2003,2015,747,12.4,6.7,2.0,1.2,0.8,.544,.546,.111,.670,62.5,.139
435,1969,NBA,3,34,CHI,Norm Van Lier,22.012,G,,Saint Francis University,1970,1979,746,11.8,4.8,7.0,1.0,0.1,.414,.414,,.780,47.8,.088
436,1975,NBA,2,28,CLE,Dan Roundfield,22.008,F-C,,Central Michigan University,1977,1987,746,15.2,9.7,2.2,0.9,1.5,.485,.487,.115,.738,65.2,.134
437,1953,NBA,3,,BOS,Cliff Hagan,21.142,F-G,,University of Kentucky,1957,1966,745,18.0,6.9,3.0,,,.450,.450,,.798,75.1,.166
438,2003,NBA,1,27,MEM,Kendrick Perkins,19.232,C,,,2004,2015,744,5.5,5.9,1.0,0.3,1.2,.530,.532,.000,.597,28.0,.081
439,2004,NBA,1,3,CHI,Ben Gordon,21.087,G,,University of Connecticut,2005,2015,744,14.9,2.5,2.5,0.7,0.2,.432,.447,.401,.857,33.3,.078
440,1965,NBA,8,67,CIN,Jim Fox,22.035,C-F,,University of South Carolina,1968,1977,743,9.3,7.4,1.6,0.2,0.1,.479,.479,,.770,41.8,.116
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
441,1964,NBA,2,13,NYK,Howard Komives,23.001,G,,Bowling Green State University,1965,1974,742,10.2,2.4,4.0,0.0,0.0,.388,.388,,.830,5.0,.012
442,1965,NBA,,,NYK,Bill Bradley,22.288,F-G,,Princeton University,1968,1977,742,12.4,3.2,3.4,0.3,0.1,.448,.448,,.840,38.8,.082
443,1966,NBA,1,3,SFW,Clyde Lee,22.063,F-C,,Vanderbilt University,1967,1976,742,7.7,10.3,1.1,0.1,0.1,.432,.432,,.614,33.5,.081
444,1968,NBA,1,12,BOS,Don Chaney,22.080,G,,University of Houston,1969,1980,742,8.4,3.9,2.1,0.7,0.3,.438,.438,.167,.776,35.5,.098
445,1989,NBA,1,3,SAS,Sean Elliott,21.151,F,,University of Arizona,1990,2001,742,14.2,4.3,2.6,0.8,0.4,.465,.486,.375,.799,55.7,.109
446,1986,NBA,2,44,PHI,David Wingate,23.190,G-F,,Georgetown University,1987,2001,740,5.6,1.9,1.9,0.8,0.2,.445,.459,.272,.738,11.7,.042
447,1974,NBA,2,25,ATL,John Drew,20.245,F-G,,Gardner-Webb University,1975,1985,739,20.7,6.9,1.7,1.4,0.3,.470,.472,.175,.748,68.9,.152
448,1949,BAA,1,7,NYK,Dick McGuire,23.061,G,,St. John's University,1950,1960,738,8.0,3.8,5.7,,,.389,.389,,.644,50.9,.142
449,1987,NBA,1,6,SAC,Kenny Smith,22.111,G,,University of North Carolina,1988,1997,737,12.8,2.0,5.5,1.0,0.1,.480,.503,.399,.829,46.8,.101
450,1988,NBA,2,28,PHO,Andrew Lang,22.006,C,,University of Arkansas,1989,2000,737,6.0,4.8,0.6,0.5,1.5,.470,.471,.250,.744,28.6,.089
451,2001,NBA,1,12,SEA,Vladimir Radmanovic,21.225,F,,,2002,2013,737,8.0,3.8,1.4,0.7,0.4,.415,.451,.378,.758,26.5,.079
452,1959,NBA,2,10,MNL,Rudy LaRusso,21.145,F-C,,Dartmouth College,1960,1969,736,15.6,9.4,2.1,,,.431,.431,,.767,61.4,.120
453,1994,NBA,1,7,LAC,Lamond Murray,21.075,F,,University of California,1995,2006,736,11.3,4.1,1.3,0.9,0.4,.430,.447,.360,.759,19.8,.052
454,1998,NBA,1,21,CHH,Ricky Davis,19.279,G,,University of Iowa,1999,2010,736,13.5,3.5,3.3,1.0,0.3,.446,.466,.361,.781,28.0,.061
455,1966,NBA,1,9,PHI,Matt Guokas,22.081,G-F,,Saint Joseph's University,1967,1976,735,5.8,2.0,3.0,0.2,0.1,.489,.489,,.727,26.7,.077
456,1987,NBA,1,7,CLE,Kevin Johnson,21.115,G,,University of California,1988,2000,735,17.9,3.3,9.1,1.5,0.2,.493,.504,.305,.841,92.8,.178
457,2001,NBA,1,18,HOU,Jason Collins,23.213,C,,Stanford University,2002,2014,735,3.6,3.7,0.9,0.5,0.5,.411,.414,.206,.647,20.1,.064
458,1970,NBA,3,46,PHI,Dennis Awtrey,22.035,C,,Santa Clara University,1971,1982,733,4.8,4.6,2.0,0.3,0.2,.459,.459,,.652,22.4,.076
459,1994,NBA,1,23,PHO,Wesley Person,23.099,G,,Auburn University,1995,2005,733,11.2,3.3,1.7,0.8,0.3,.457,.484,.418,.778,44.0,.102
460,1997,NBA,1,8,GSW,Adonal Foyle,22.114,C,,Colgate University,1998,2009,733,4.1,4.7,0.5,0.4,1.6,.477,.477,.000,.499,18.7,.069
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
461,1966,NBA,1,8,BOS,Jim Barnett,22.313,G-F,,University of Oregon,1967,1977,732,11.7,3.1,3.0,0.2,0.0,.435,.435,,.797,33.2,.092
462,1985,NBA,7,160,MIL,Mario Elie,22.210,G-F,,American International College,1991,2001,732,8.6,2.8,2.6,0.9,0.2,.473,.530,.365,.854,48.9,.126
463,1981,NBA,3,57,NYK,Frank Brickowski,22.305,F-C,,Pennsylvania State University,1985,1997,731,10.0,4.7,1.9,0.9,0.4,.519,.525,.324,.740,29.8,.088
464,2003,NBA,2,41,SEA,Willie Green,22.338,G,,University of Detroit Mercy,2004,2015,731,8.3,1.8,1.4,0.5,0.1,.425,.454,.346,.765,12.9,.042
465,1974,NBA,1,9,BUF,Tom McMillen,22.007,F-C,,University of Maryland,1976,1986,729,8.1,4.0,1.1,0.3,0.3,.483,.484,.120,.806,27.2,.088
466,1997,NBA,1,16,CLE,Brevin Knight,22.235,G,,Stanford University,1998,2009,729,7.3,2.4,6.1,1.7,0.1,.412,.419,.134,.789,32.6,.086
467,2001,NBA,1,14,GSW,Troy Murphy,21.061,F,,University of Notre Dame,2002,2013,729,10.8,7.8,1.5,0.7,0.4,.445,.464,.388,.785,50.3,.121
468,2000,NBA,1,10,ORL,Keyon Dooling,20.056,G,,University of Missouri,2001,2013,728,7.0,1.3,2.2,0.6,0.1,.416,.443,.349,.799,18.5,.063
469,1958,NBA,5,36,PHW,Don Ohl,22.009,G,,University of Illinois at Urbana-Champaign,1961,1970,727,15.9,3.0,3.1,,,.434,.434,,.732,30.2,.065
470,1998,NBA,1,8,PHI,Larry Hughes,19.157,G,,Saint Louis University,1999,2012,727,14.1,4.2,3.1,1.5,0.4,.406,.428,.309,.757,32.3,.069
471,1975,NBA,1,5,PHI,Darryl Dawkins,18.142,C,,,1976,1989,726,12.0,6.1,1.3,0.5,1.4,.572,.573,.133,.685,46.4,.129
472,1979,NBA,8,165,PHO,Charles Jones,22.088,F-C,,Albany State University,1984,1998,726,2.5,4.5,0.9,0.6,1.6,.480,.482,.000,.618,24.6,.084
473,1966,NBA,4,37,LAL,Archie Clark,25.306,G,,University of Minnesota,1967,1976,725,16.3,3.3,4.8,0.3,0.0,.480,.480,,.769,64.7,.132
474,1973,NBA,9,138,PHI,Harvey Catchings,22.240,C-F,,Hardin-Simmons University,1975,1985,725,3.2,5.0,0.8,0.4,1.7,.435,.436,.000,.647,21.2,.077
475,1974,NBA,3,42,PHI,Harvey Catchings,23.274,C-F,,Hardin-Simmons University,1975,1985,725,3.2,5.0,0.8,0.4,1.7,.435,.436,.000,.647,21.2,.077
476,1964,NBA,,,LAL,Mahdi Abdul-Rahman,22.025,G,,University of California Los Angeles,1965,1974,724,12.6,3.0,4.9,0.0,0.0,.441,.441,,.757,30.3,.076
477,1982,NBA,1,20,MIL,Paul Pressey,24.193,G-F,,University of Tulsa,1983,1993,724,10.6,3.9,5.1,1.4,0.6,.485,.502,.222,.749,49.0,.120
478,1991,NBA,1,11,CLE,Terrell Brandon,21.042,G,,University of Oregon,1992,2002,724,13.8,3.0,6.1,1.6,0.3,.448,.462,.355,.873,65.9,.147
479,1986,NBA,2,25,DAL,Mark Price,22.128,G,,Georgia Institute of Technology,1987,1998,722,15.2,2.6,6.7,1.2,0.1,.472,.501,.402,.904,71.1,.158
480,1983,NBA,1,12,NYK,Darrell Walker,22.116,G,,University of Arkansas,1984,1993,720,8.9,4.4,4.6,1.5,0.3,.435,.441,.059,.713,27.4,.071
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
481,1985,NBA,1,16,DAL,Bill Wennington,22.059,C,,St. John's University,1986,2000,720,4.6,3.0,0.6,0.3,0.3,.459,.463,.139,.787,17.7,.087
482,1990,NBA,2,38,SEA,Jud Buechler,22.013,F-G,,University of Arizona,1991,2002,720,3.3,1.8,0.8,0.4,0.2,.433,.464,.366,.633,16.5,.094
483,1958,NBA,15,85,CIN,Adrian Smith,22.204,G,,University of Kentucky,1962,1971,719,11.8,2.2,2.4,,,.429,.429,,.836,31.7,.083
484,1976,NBA,1,7,MIL,Quinn Buckner,22.298,G,,Indiana University,1977,1986,719,8.2,2.7,4.3,1.9,0.1,.461,.463,.184,.657,24.7,.073
485,1996,NBA,2,54,UTA,Shandon Anderson,23.183,F-G,,University of Georgia,1997,2006,719,7.4,3.1,1.4,0.8,0.3,.457,.498,.316,.739,23.6,.071
486,2003,NBA,1,6,LAC,Chris Kaman,21.064,C,,Central Michigan University,2004,2015,719,11.4,7.7,1.3,0.4,1.3,.489,.490,.000,.742,24.5,.060
487,1970,NBA,8,122,DET,Dan Issel,21.154,C-F,,University of Kentucky,1977,1985,718,20.4,7.9,2.5,1.0,0.6,.506,.508,.253,.797,82.3,.177
488,1977,NBA,2,36,DET,Ben Poquette,22.040,F-C,,Central Michigan University,1978,1987,718,6.8,5.2,1.2,0.5,1.1,.483,.486,.220,.779,30.4,.093
489,2000,NBA,2,37,MIA,Eddie House,22.051,G,,Arizona State University,2001,2011,717,7.5,1.7,1.6,0.7,0.1,.409,.423,.390,.851,20.0,.077
490,2004,NBA,1,5,WAS,Devin Harris,21.123,G,,University of Wisconsin,2005,2015,717,12.1,2.3,4.7,1.1,0.2,.437,.480,.323,.798,46.2,.116
491,1956,NBA,,,STL,Willie Naulls,22.211,F-C,,University of California Los Angeles,1957,1966,716,15.8,9.1,1.6,,,.406,.406,,.812,34.3,.080
492,2005,NBA,1,3,UTA,Deron Williams,21.007,G,,University of Illinois at Urbana-Champaign,2006,2015,716,17.0,3.2,8.5,1.1,0.3,.447,.484,.358,.819,71.3,.136
493,2003,NBA,1,28,SAS,Leandro Barbosa,21.215,G,,,2004,2015,715,11.4,2.1,2.3,0.9,0.1,.460,.499,.389,.818,34.7,.102
494,1980,NBA,1,17,DET,Larry Drew,22.075,G,,University of Missouri,1981,1991,714,11.4,1.8,5.2,1.1,0.1,.467,.478,.291,.798,24.4,.064
495,2004,NBA,1,20,DEN,Jameer Nelson,22.141,G,,Saint Joseph's University,2005,2015,714,12.2,3.1,5.3,0.9,0.1,.440,.476,.371,.813,44.4,.104
496,2004,NBA,2,43,NYK,Trevor Ariza,19.364,F,,University of California Los Angeles,2005,2015,714,10.1,4.8,2.1,1.4,0.3,.429,.475,.348,.709,40.7,.098
497,1950,NBA,,,PHW,Paul Arizin,22.021,F-G,,Villanova University,1951,1962,713,22.8,8.6,2.3,,,.421,.421,,.810,108.8,.210
498,1961,NBA,2,12,DET,Johnny Egan,22.061,G,,Providence College,1962,1972,712,7.8,1.8,3.0,,,.429,.429,,.805,23.7,.079
499,1950,NBA,2,,WSC,Bill Sharman,24.341,G,,University of Southern California,1951,1961,711,17.8,3.9,3.0,,,.426,.426,,.883,82.8,.182
500,1960,NBA,5,39,PHW,Al Attles,23.161,G,,North Carolina Agricultural and Technical State University,1961,1971,711,8.9,3.5,3.5,,,.451,.451,,.632,36.5,.098
