
,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
328,1985,NBA,4,87,DET,Spud Webb,22.346,G,,North Carolina State University,1986,1998,814,9.9,2.1,5.3,1.1,0.1,.452,.478,.314,.848,40.2,.095
329,1996,NBA,2,44,CHH,Malik Rose,22.221,F,,Drexel University,1997,2009,813,6.2,4.1,0.8,0.6,0.4,.437,.442,.177,.743,26.5,.095
330,2003,NBA,2,38,WAS,Steve Blake,23.126,G,,University of Maryland,2004,2015,812,6.7,2.1,4.0,0.7,0.1,.401,.419,.385,.778,28.0,.068
331,1998,NBA,1,17,MIN,Rasho Nesterovic,22.030,C,,,1999,2010,811,6.8,5.1,1.0,0.4,1.2,.502,.503,.077,.585,39.9,.107
332,1980,NBA,1,11,DAL,Kiki Vandeweghe,22.319,F,,University of California Los Angeles,1981,1993,810,19.7,3.4,2.1,0.6,0.3,.525,.533,.368,.872,75.6,.148
333,1995,NBA,1,18,DET,Theo Ratliff,22.077,C-F,,University of Wyoming,1996,2011,810,7.2,5.7,0.6,0.5,2.4,.496,.496,.000,.710,47.9,.112
334,2004,NBA,1,1,ORL,Dwight Howard,19.203,C-F,,,2005,2015,809,18.1,12.7,1.5,1.0,2.1,.579,.582,.104,.573,106.7,.178
335,1967,NBA,2,17,NYK,Phil Jackson,22.233,F-C,,University of North Dakota,1968,1980,807,6.7,4.3,1.1,0.3,0.2,.453,.453,.000,.736,29.3,.099
336,1985,NBA,1,3,LAC,Benoit Benjamin,21.213,C,,Creighton University,1986,2000,807,11.4,7.5,1.3,0.6,2.0,.497,.498,.048,.721,32.7,.072
337,1964,NBA,1,5,STL,Jeff Mullins,22.053,G-F,,Duke University,1965,1976,804,16.2,4.3,3.8,0.2,0.0,.463,.463,,.814,62.8,.123
338,1996,NBA,1,14,SAC,Peja Stojakovic,19.022,F-G,,,1999,2011,804,17.0,4.7,1.8,0.9,0.1,.450,.484,.401,.895,82.6,.147
339,1977,NBA,1,4,WSB,Greg Ballard,22.138,F,,University of Oregon,1978,1989,802,12.4,6.1,2.2,1.1,0.3,.472,.476,.338,.787,54.0,.117
340,1960,NBA,1,3,NYK,Darrall Imhoff,22.188,C,,University of California,1961,1972,801,7.2,7.6,1.8,,,.458,.458,,.594,30.1,.081
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
341,1990,NBA,1,11,GSW,Tyrone Hill,22.105,F,,Xavier University,1991,2004,801,9.4,8.6,0.8,0.8,0.5,.502,.503,.000,.643,56.2,.120
342,1989,NBA,1,11,ORL,Nick Anderson,21.164,F-G,,University of Illinois at Urbana-Champaign,1990,2002,800,14.4,5.1,2.6,1.4,0.5,.446,.485,.356,.667,55.3,.106
343,1993,NBA,2,28,DAL,Lucious Harris,23.200,G,,California State University Long Beach,1994,2005,800,7.2,2.3,1.4,0.7,0.1,.426,.448,.348,.790,28.7,.088
344,1988,NBA,1,21,POR,Mark Bryant,23.070,F-C,,Seton Hall University,1989,2003,797,5.4,3.8,0.6,0.4,0.2,.500,.501,.083,.697,26.1,.093
345,1999,NBA,1,24,UTA,Andrei Kirilenko,18.136,F,,,2002,2015,797,11.8,5.5,2.7,1.4,1.8,.474,.510,.310,.754,75.4,.151
346,1986,NBA,2,30,SEA,Nate McMillan,22.323,G-F,,North Carolina State University,1987,1998,796,5.9,4.0,6.1,1.9,0.4,.443,.470,.343,.650,50.2,.118
347,1965,NBA,1,2,SFW,Rick Barry,21.044,F,,University of Miami,1966,1980,794,23.2,6.5,5.1,1.4,0.3,.449,.450,.330,.900,93.4,.156
348,1972,NBA,2,17,DET,Chris Ford,23.095,G-F,,Villanova University,1973,1982,794,9.2,3.0,3.4,1.5,0.2,.460,.464,.375,.731,35.6,.077
349,2002,NBA,1,9,PHO,Amar'e Stoudemire,20.227,F-C,,,2003,2015,794,19.8,8.1,1.3,0.8,1.3,.536,.540,.236,.761,90.1,.170
350,1985,NBA,1,10,PHO,Ed Pinckney,22.089,F,,Villanova University,1986,1997,793,6.8,5.0,0.9,0.8,0.5,.535,.538,.000,.765,42.7,.130
351,1994,NBA,1,17,POR,Aaron McKie,22.275,G,,Temple University,1995,2007,793,7.4,3.3,2.7,1.2,0.2,.438,.461,.350,.779,40.0,.100
352,1997,NBA,2,39,SAC,Anthony Johnson,23.272,G,,College of Charleston,1998,2010,793,5.6,1.7,2.9,0.7,0.1,.414,.431,.356,.745,23.2,.072
353,1954,NBA,1,2,MLH,Bob Pettit,21.138,F-C,,Louisiana State University,1955,1965,792,26.4,16.2,3.0,,,.436,.436,,.761,136.0,.213
354,1965,NBA,3,24,CIN,Jon McGlocklin,22.336,G-F,,Indiana University,1966,1976,792,11.6,2.4,2.9,0.1,0.0,.489,.489,,.845,47.1,.108
355,1988,NBA,1,11,CHI,Will Perdue,23.309,C,,Vanderbilt University,1989,2001,792,4.7,4.9,0.8,0.3,0.7,.515,.518,.067,.577,26.6,.103
356,1974,NBA,3,40,PHO,George Gervin,22.036,G-F,,Eastern Michigan University,1977,1986,791,26.2,4.6,2.8,1.2,0.8,.511,.514,.297,.844,88.1,.159
357,1993,NBA,1,8,MIL,Vin Baker,22.225,F,,University of Hartford,1994,2006,791,15.0,7.4,1.9,0.7,1.0,.485,.490,.215,.638,47.0,.088
358,1965,NBA,3,19,NYK,Barry Clemens,22.011,F,,Ohio Wesleyan University,1966,1976,790,6.7,3.2,1.1,0.2,0.0,.454,.454,,.756,18.6,.071
359,1964,NBA,1,7,BOS,Mel Counts,23.206,C-F,,Oregon State University,1965,1976,789,8.3,6.0,1.4,0.1,0.1,.435,.435,,.764,27.7,.097
360,1965,NBA,4,33,CIN,Bob Love,22.155,F,,Southern University and A&amp;M College,1967,1977,789,17.6,5.9,1.4,0.3,0.1,.429,.429,,.805,50.4,.096
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
361,1994,NBA,1,15,IND,Eric Piatkowski,24.278,G-F,,University of Nebraska,1995,2008,789,7.5,2.2,1.0,0.5,0.1,.434,.464,.399,.839,31.0,.102
362,1984,NBA,1,13,PHO,Jay Humphries,22.251,G,,University of Colorado,1985,1995,788,11.1,2.5,5.5,1.5,0.1,.476,.496,.297,.782,45.0,.094
363,1998,NBA,1,7,SAC,Jason Williams,23.224,G,,University of Florida,1999,2011,788,10.5,2.3,5.9,1.2,0.1,.398,.467,.327,.813,38.5,.080
364,1969,NBA,5,61,DET,Steve Mix,21.104,F,,University of Toledo,1970,1983,787,10.6,5.3,1.8,1.1,0.2,.498,.499,.286,.803,57.6,.147
365,1970,NBA,3,40,SEA,Gar Heard,22.329,F,,University of Oklahoma,1971,1981,787,8.7,7.5,1.6,1.0,1.0,.414,.414,.000,.654,27.0,.066
366,1980,NBA,1,12,NYK,Mike Woodson,22.084,G-F,,Indiana University,1981,1991,786,14.0,2.3,2.3,1.2,0.3,.466,.476,.271,.813,34.6,.083
367,1994,NBA,2,30,MIN,Howard Eisley,22.212,G,,Boston College,1995,2006,786,6.5,1.7,3.5,0.7,0.1,.407,.434,.350,.827,19.5,.058
368,1971,NBA,3,40,CHI,Clifford Ray,22.072,C,,University of Oklahoma,1972,1981,784,7.4,8.9,2.2,0.6,0.8,.524,.525,.000,.588,56.7,.136
369,1979,NBA,1,12,POR,Jim Paxson,22.356,G-F,,University of Dayton,1980,1990,784,14.3,2.0,2.9,1.2,0.1,.498,.511,.225,.807,53.7,.121
370,1985,NBA,1,5,ATL,Jon Koncak,22.038,C-F,,Southern Methodist University,1986,1996,784,4.5,4.9,1.0,0.7,1.0,.470,.477,.226,.597,29.2,.085
371,1965,NBA,3,22,PHI,Bob Weiss,23.005,G,,Pennsylvania State University,1966,1977,783,7.6,1.8,3.7,0.4,0.1,.428,.428,,.828,31.2,.087
372,1988,NBA,1,12,WSB,Harvey Grant,23.000,F,,University of Oklahoma,1989,1999,783,9.9,4.4,1.6,0.8,0.5,.469,.476,.267,.709,36.4,.085
373,2000,NBA,1,18,LAC,Quentin Richardson,20.081,G,,DePaul University,2001,2013,783,10.3,4.7,1.5,0.8,0.2,.397,.431,.355,.718,32.8,.076
374,1990,NBA,1,1,NJN,Derrick Coleman,23.012,F,,Syracuse University,1991,2005,781,16.5,9.3,2.5,0.8,1.3,.447,.465,.295,.769,64.3,.119
375,2003,NBA,1,5,MIA,Dwyane Wade,21.165,G,,Marquette University,2004,2015,781,24.1,4.9,5.9,1.7,0.9,.490,.511,.289,.765,108.9,.185
376,1982,NBA,2,31,CHI,Rod Higgins,22.155,F-C,,California State University Fresno,1983,1995,779,9.0,3.6,1.6,0.6,0.5,.465,.495,.342,.808,37.8,.106
377,1984,NBA,1,7,SAS,Alvin Robertson,22.338,G,,University of Arkansas,1985,1996,779,14.0,5.2,5.0,2.7,0.4,.477,.494,.295,.743,52.1,.101
378,2002,NBA,2,45,MEM,Matt Barnes,22.114,F,,University of California Los Angeles,2004,2015,779,8.1,4.5,1.7,0.8,0.5,.448,.535,.338,.735,38.3,.102
379,1961,NBA,1,7,PHW,Tom Meschery,22.158,F,,Saint Mary's College of California,1962,1971,778,12.7,8.6,1.7,,,.441,.441,,.745,43.6,.089
380,1996,NBA,1,7,LAC,Lorenzen Wright,21.240,F-C,,University of Memphis,1997,2009,778,8.0,6.4,0.8,0.6,0.7,.459,.461,.069,.645,30.5,.079
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
381,2003,NBA,2,47,UTA,Mo Williams,21.194,G,,University of Alabama,2004,2015,777,13.4,2.8,5.0,0.9,0.1,.434,.459,.379,.870,38.9,.081
382,1964,NBA,4,33,CIN,Happy Hairston,22.344,F,,New York University,1965,1975,776,14.8,10.3,1.6,0.1,0.0,.478,.478,,.741,70.0,.138
383,1997,NBA,1,27,UTA,Jacque Vaughn,22.140,G,,University of Kansas,1998,2009,776,4.5,1.3,2.5,0.5,0.0,.429,.437,.352,.779,15.4,.058
384,1965,NBA,1,6,STL,Jim Washington,22.315,F-C,,Villanova University,1966,1976,774,10.6,8.6,1.4,0.1,0.1,.449,.449,,.705,39.3,.083
385,1974,NBA,1,5,HOU,Bobby Jones,22.167,F,,University of North Carolina,1977,1986,774,11.5,5.5,2.4,1.4,1.3,.550,.552,.000,.780,73.7,.175
386,1993,NBA,1,12,LAL,George Lynch,23.306,F,,University of North Carolina,1994,2005,774,6.6,5.0,1.4,1.1,0.3,.446,.462,.306,.652,32.3,.088
387,1974,NBA,2,22,WSB,Truck Robinson,23.242,F-C,,Tennessee State University,1975,1985,772,15.5,9.4,1.7,0.7,0.7,.483,.483,1.000,.662,52.7,.101
388,1983,NBA,1,19,SAS,John Paxson,23.277,G,,University of Notre Dame,1984,1994,772,7.2,1.2,3.6,0.7,0.1,.499,.527,.355,.804,36.3,.101
389,1988,NBA,2,29,SAC,Vinny Del Negro,22.329,G,,North Carolina State University,1989,2002,771,9.1,2.3,3.2,0.7,0.1,.475,.489,.359,.840,40.6,.101
390,2005,NBA,1,22,DEN,Jarrett Jack,22.249,G,,Georgia Institute of Technology,2006,2015,771,11.0,2.8,4.4,0.8,0.1,.443,.472,.348,.854,34.7,.077
391,1970,NBA,1,2,SDR,Rudy Tomjanovich,21.124,F,,University of Michigan,1971,1981,768,17.4,8.1,2.0,0.5,0.2,.501,.504,.262,.784,70.4,.131
392,1977,NBA,1,22,LAL,Norm Nixon,22.248,G,,Duquesne University,1978,1989,768,15.7,2.6,8.3,1.5,0.1,.483,.489,.294,.772,47.6,.084
393,1983,NBA,1,3,HOU,Rodney McCray,22.308,F-G,,University of Louisville,1984,1993,768,11.7,6.6,3.6,0.8,0.6,.503,.510,.260,.761,56.0,.108
394,1979,NBA,1,5,MIL,Sidney Moncrief,22.282,G,,University of Arkansas,1980,1991,767,15.6,4.7,3.6,1.2,0.3,.502,.513,.284,.831,90.3,.187
395,1965,NBA,3,18,SFW,Keith Erickson,21.022,F-G,,University of California Los Angeles,1966,1977,766,9.5,4.5,2.6,0.3,0.1,.435,.435,,.769,25.2,.064
396,1970,NBA,1,4,BOS,Dave Cowens,21.154,C-F,,Florida State University,1971,1983,766,17.6,13.6,3.8,0.8,0.6,.460,.460,.071,.783,86.3,.140
397,1973,NBA,1,9,ATL,Dwight Jones,21.062,F-C,,University of Houston,1974,1983,766,8.1,5.9,1.2,0.6,0.5,.471,.471,.500,.740,27.6,.081
398,1989,NBA,1,7,IND,George McCloud,22.037,G-F,,Florida State University,1990,2002,766,9.0,3.1,2.3,0.8,0.2,.402,.434,.358,.810,24.6,.068
399,2004,NBA,1,15,BOS,Al Jefferson,19.176,C,,,2005,2015,766,17.0,9.1,1.6,0.7,1.3,.499,.501,.129,.710,64.3,.130
400,1980,NBA,1,2,UTA,Darrell Griffith,22.000,G,,University of Louisville,1981,1991,765,16.2,3.3,2.1,1.2,0.3,.463,.485,.332,.707,22.0,.049
