
,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
2933,1947,BAA,,,PIT,Herman Knoche,,,,Washington &amp; Jefferson College,,,,,,,,,,,,,,
2934,1947,BAA,,,STB,Jack Knopf,,,,University of Louisville,,,,,,,,,,,,,,
2935,1947,BAA,,,PHW,Ed Koffenberger,,,,Duke University,,,,,,,,,,,,,,
2936,1947,BAA,,,STB,Bob Kurland,,,,Oklahoma State University,,,,,,,,,,,,,,
2937,1947,BAA,,,PRO,Roy Lipscomb,,,,St. Mary's College of Maryland,,,,,,,,,,,,,,
2938,1947,BAA,,,NYK,Ron Livingston,,,,Saint Mary's College of California,,,,,,,,,,,,,,
2939,1947,BAA,,,NYK,Dan Miller,,,,Saint Louis University,,,,,,,,,,,,,,
2940,1947,BAA,,,PRO,John Mills,,,,Hofstra University,,,,,,,,,,,,,,
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
2941,1947,BAA,,,PRO,Al Nichols,,,,University of Rhode Island,,,,,,,,,,,,,,
2942,1947,BAA,,,BOS,George Petrovick,,,,,,,,,,,,,,,,,,
2943,1947,BAA,,,TRH,Wimpy Quinn,,,,University of Oregon,,,,,,,,,,,,,,
2944,1947,BAA,,,BLB,Charles Raynor,,,,University of Houston,,,,,,,,,,,,,,
2945,1947,BAA,,,NYK,Carl Reichert,,,,University of Findlay,,,,,,,,,,,,,,
2946,1947,BAA,,,WSC,Abel Rodriguez,,,,University of San Francisco,,,,,,,,,,,,,,
2947,1947,BAA,,,BLB,John Rusinko,,,,Pennsylvania State University,,,,,,,,,,,,,,
2948,1947,BAA,,,CHS,Jack Stone,,,,Kansas State University,,,,,,,,,,,,,,
2949,1947,BAA,,,STB,Bill Strannigan,,,,University of Wyoming,,,,,,,,,,,,,,
2950,1947,BAA,,,NYK,Tom Tomlinson,,,,Southern Methodist University,,,,,,,,,,,,,,
2951,1947,BAA,,,PIT,Jack Walton,,,,DePaul University,,,,,,,,,,,,,,
2952,1947,BAA,,,STB,Herb Wilkinson,,,,University of Iowa,,,,,,,,,,,,,,
2953,1948,BAA,1,2,INJ,George Kok,,,,University of Arkansas,,,,,,,,,,,,,,
2954,1948,BAA,1,3,BOS,George Hauptfuhrer,,,,Harvard University,,,,,,,,,,,,,,
2955,1948,BAA,1,7,STB,Robert Gale,,,,Cornell University,,,,,,,,,,,,,,
2956,1948,BAA,1,9,MNL,Chuck Hanger,,,,University of California,,,,,,,,,,,,,,
2957,1948,BAA,,,ROC,Alex Athas,,,,Tulane University,,,,,,,,,,,,,,
2958,1948,BAA,,,WSC,Fred Bartell,,,,University of Oregon,,,,,,,,,,,,,,
2959,1948,BAA,,,PRO,Al Bennett,,,,Oklahoma State University,,,,,,,,,,,,,,
2960,1948,BAA,,,INJ,Reede Berg,,,,University of Oregon,,,,,,,,,,,,,,
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
2961,1948,BAA,,,BLB,Jim Black,,,,Occidental College,,,,,,,,,,,,,,
2962,1948,BAA,,,PHW,William Brown,,,,University of Maryland,,,,,,,,,,,,,,
2963,1948,BAA,,,NYK,Leland Byrd,,,,West Virginia University,,,,,,,,,,,,,,
2964,1948,BAA,,,BOS,Norman Carey,,,,Oregon State University,,,,,,,,,,,,,,
2965,1948,BAA,,,BLB,Robert Carroll,,,,West Virginia University,,,,,,,,,,,,,,
2966,1948,BAA,,,INJ,Jack Coleman,,,,Louisiana State University,,,,,,,,,,,,,,
2967,1948,BAA,,,PHW,Hugh Compton,,,,University of Louisville,,,,,,,,,,,,,,
2968,1948,BAA,,,MNL,Cliff Crandall,,,,Oregon State University,,,,,,,,,,,,,,
2969,1948,BAA,,,BOS,Bob Curran,,,,College of the Holy Cross,,,,,,,,,,,,,,
2970,1948,BAA,,,BOS,Neil Dooley,,,,Colgate University,,,,,,,,,,,,,,
2971,1948,BAA,,,BLB,Marvin English,,,,Newberry College,,,,,,,,,,,,,,
2972,1948,BAA,,,PRO,Ed Faber,,,,Trinity University,,,,,,,,,,,,,,
2973,1948,BAA,,,BLB,Gene Fellmoth,,,,Wittenberg University,,,,,,,,,,,,,,
2974,1948,BAA,,,STB,Gordon Flick,,,,Drake University,,,,,,,,,,,,,,
2975,1948,BAA,,,BLB,J.W. Fullerton,,,,Arkansas State University,,,,,,,,,,,,,,
2976,1948,BAA,,,BLB,Marshall Gemberling,,,,Lebanon Valley College,,,,,,,,,,,,,,
2977,1948,BAA,,,NYK,Keith Grimes,,,,East Central University,,,,,,,,,,,,,,
2978,1948,BAA,,,BLB,Vince Hansen,,,,Washington State University,,,,,,,,,,,,,,
2979,1948,BAA,,,BOS,Jack Hauser,,,,University of Denver,,,,,,,,,,,,,,
2980,1948,BAA,,,PRO,Verl Heap,,,,Arizona State University,,,,,,,,,,,,,,
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
2981,1948,BAA,,,STB,John Hoppin,,,,Dickinson College,,,,,,,,,,,,,,
2982,1948,BAA,,,WSC,Ed Hughes,,,,San Jose State University,,,,,,,,,,,,,,
2983,1948,BAA,,,MNL,Ken Jastrow,,,,University of Denver,,,,,,,,,,,,,,
2984,1948,BAA,,,WSC,Thorton Jenkins,,,,University of Missouri,,,,,,,,,,,,,,
2985,1948,BAA,,,BLB,Wayne Jones,,,,American International College,,,,,,,,,,,,,,
2986,1948,BAA,,,ROC,Ed Keim,,,,Niagara University,,,,,,,,,,,,,,
2987,1948,BAA,,,INJ,Norman Kohler,,,,University of North Carolina,,,,,,,,,,,,,,
2988,1948,BAA,,,STB,Dan London,,,,Washington University in Saint Louis,,,,,,,,,,,,,,
2989,1948,BAA,,,MNL,Bob Lowther,,,,Louisiana State University,,,,,,,,,,,,,,
2990,1948,BAA,,,BLB,Paul Marcincin,,,,Moravian College,,,,,,,,,,,,,,
2991,1948,BAA,,,CHS,Mickey Marty,,,,Loras College,,,,,,,,,,,,,,
2992,1948,BAA,,,ROC,Lionel Melamed,,,,City College of New York,,,,,,,,,,,,,,
2993,1948,BAA,,,STB,D. Miller,,,,Saint Louis University,,,,,,,,,,,,,,
2994,1948,BAA,,,CHS,Ed Mills,,,,University of Wisconsin,,,,,,,,,,,,,,
2995,1948,BAA,,,PHW,Joe Nelson,,,,Brigham Young University,,,,,,,,,,,,,,
2996,1948,BAA,,,ROC,Hank O'Keefe,,,,Canisius College,,,,,,,,,,,,,,
2997,1948,BAA,,,PHW,Clint Pace,,,,Pepperdine University,,,,,,,,,,,,,,
2998,1948,BAA,,,WSC,C.T. Parker,,,,Louisiana Tech University,,,,,,,,,,,,,,
2999,1948,BAA,,,INJ,Bob Paxton,,,,University of North Carolina,,,,,,,,,,,,,,
3000,1948,BAA,,,BOS,Guinn Phillips,,,,Texas Wesleyan University,,,,,,,,,,,,,,
