
,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
2368,1982,NBA,2,24,SAS,Oliver Robinson,22.113,G,,University of Alabama at Birmingham,1983,1983,35,2.9,0.5,0.6,0.1,0.1,.361,.395,.091,.667,0.1,.018
2369,1996,NBA,1,23,DEN,Efthimi Rentzias,20.172,C,,,2003,2003,35,1.5,0.7,0.2,0.2,0.1,.339,.314,.500,.889,0.2,.058
2370,1996,NBA,2,38,BOS,Steve Hamer,23.231,C,,University of Tennessee,1997,1997,35,2.2,1.7,0.2,0.1,0.1,.526,.545,.000,.552,0.2,.031
2371,1948,BAA,,,BOS,Johnny Bach,24.310,F-G,,Fordham University,1949,1949,34,3.5,,0.7,,,.286,.286,,.680,0.8,
2372,1948,BAA,,,MNL,Johnny Orr,21.340,F,,Beloit College,1950,1950,34,2.7,,0.6,,,.339,.339,,.857,-0.1,
2373,1949,BAA,2,,STB,Johnny Orr,22.290,F,,Beloit College,1950,1950,34,2.7,,0.6,,,.339,.339,,.857,-0.1,
2374,1949,BAA,,,STB,Marv Schatzman,22.037,F,,Saint Louis University,1950,1950,34,3.4,,1.1,,,.247,.247,,.580,-0.9,
2375,1957,NBA,2,9,CIN,Dick Duckett,24.029,G,,St. John's University,1958,1958,34,3.9,1.6,1.4,,,.342,.342,,.889,0.2,.025
2376,1968,NBA,4,49,PHO,Rich Jones,21.165,F-C,,University of Memphis,1977,1977,34,10.6,5.7,1.4,1.1,0.3,.385,.385,,.760,0.6,.033
2377,1969,NBA,5,58,PHO,Rich Jones,22.107,F-C,,University of Memphis,1977,1977,34,10.6,5.7,1.4,1.1,0.3,.385,.385,,.760,0.6,.033
2378,1975,NBA,1,9,NYK,Gene Short,22.300,F,,Jackson State University,1976,1976,34,2.5,1.4,0.3,0.2,0.1,.352,.352,,.625,-0.1,-0.025
2379,2005,NBA,1,12,LAC,Yaroslav Korolev,18.057,F,,,2006,2007,34,1.1,0.5,0.4,0.2,0.0,.283,.294,.250,.625,-0.1,-0.024
2380,1950,NBA,3,,WSC,Alan Sawyer,22.120,F,,University of California Los Angeles,1951,1951,33,6.6,3.7,0.8,,,.370,.370,,.860,0.9,
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
2381,1959,NBA,3,20,NYK,Bob Anderegg,22.224,F-G,,Michigan State University,1960,1960,33,4.0,2.1,0.9,,,.385,.385,,.548,0.0,.002
2382,1973,NBA,4,66,NYK,George Karl,21.352,,,University of North Carolina,1977,1978,33,2.6,0.7,1.5,0.3,0.0,.342,.342,,.705,-0.2,-0.038
2383,1974,NBA,5,77,HOU,Owen Wells,23.176,F,,University of Detroit Mercy,1975,1975,33,3.0,1.1,0.7,0.3,0.1,.420,.420,,.682,0.1,.018
2384,1981,NBA,3,55,CLE,Mickey Dillard,23.243,G,,Florida State University,1982,1982,33,2.2,0.5,1.0,0.2,0.1,.367,.387,.000,.652,-0.2,-0.051
2385,1982,NBA,2,38,GSW,Wayne Sappleton,22.229,F,,Loyola University of Chicago,1985,1985,33,2.9,2.3,0.2,0.2,0.1,.471,.471,,.412,0.1,.012
2386,1983,NBA,2,27,CLE,John Garris,24.028,F,,Boston College,1984,1984,33,4.0,2.3,0.3,0.2,0.2,.510,.510,,.794,0.9,.166
2387,1984,NBA,3,62,UTA,David Pope,22.071,F,,Norfolk State University,1985,1986,33,1.9,0.9,0.3,0.2,0.1,.356,.352,.500,.529,-0.1,-0.026
2388,1985,NBA,4,79,CLE,Mark Davis,22.016,F-G,,Old Dominion University,1989,1989,33,3.8,1.1,0.4,0.4,0.2,.480,.522,.100,.824,0.7,.134
2389,1990,NBA,2,41,ATL,Steve Bardo,22.088,G,,University of Illinois at Urbana-Champaign,1992,1996,33,2.2,1.8,1.3,0.4,0.1,.329,.360,.100,.696,-0.1,-0.020
2390,2007,NBA,2,59,PHO,D.J. Strawberry,22.018,G,,University of Maryland,2008,2008,33,2.2,0.8,0.9,0.4,0.2,.315,.343,.240,.474,-0.2,-0.031
2391,2010,NBA,2,56,MIN,Hamady N'Diaye,23.169,C,,Rutgers University,2011,2014,33,0.6,0.8,0.1,0.1,0.3,.467,.467,,.462,0.0,.013
2392,1950,NBA,2,,NYK,Herb Scherer,21.130,C,,Long Island University,1951,1952,32,3.6,2.4,0.7,,,.289,.289,,.592,-0.4,-0.114
2393,1953,NBA,1,3,FTW,Jack Molinas,21.181,F,,Columbia University,1954,1954,32,11.6,7.1,1.6,,,.390,.390,,.759,3.6,.179
2394,1960,NBA,8,56,CIN,Sam Stith,23.269,G,,St. Bonaventure University,1962,1962,32,4.4,1.6,1.9,,,.364,.364,,.605,-0.1,-0.006
2395,1970,NBA,4,53,SFW,Ralph Ogden,22.063,F,,Santa Clara University,1971,1971,32,1.3,1.0,0.3,,,.239,.239,,.667,-0.7,-0.208
2396,1971,NBA,3,41,CLE,Jackie Ridgle,23.050,G,,University of California,1972,1972,32,1.8,0.5,0.2,,,.432,.432,,.731,0.2,.102
2397,1971,NBA,9,139,POR,Goo Kennedy,22.223,F-C,,Texas Christian University,1977,1977,32,2.0,1.6,0.2,0.2,0.2,.534,.534,,.375,0.3,.045
2398,1972,NBA,3,40,SEA,Jim Creighton,22.363,F,,University of Colorado,1976,1976,32,1.0,1.4,0.1,0.1,0.3,.279,.279,,.438,-0.2,-0.063
2399,1976,NBA,2,32,CLE,Mo Howard,22.293,G,,University of Maryland,1977,1977,32,4.8,1.2,1.3,0.5,0.3,.485,.485,,.686,0.6,.084
2400,1977,NBA,1,20,PHI,Glenn Mosley,21.172,F,,Seton Hall University,1978,1979,32,3.1,2.2,0.7,0.3,0.3,.409,.409,,.578,0.2,.042
