
,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
1129,2009,NBA,1,1,LAC,Blake Griffin,20.106,F,,University of Oklahoma,2011,2015,375,21.5,9.7,4.0,1.0,0.6,.523,.529,.263,.656,50.9,.183
1130,2010,NBA,1,28,MEM,Greivis Vasquez,23.165,G,,University of Maryland,2011,2015,375,9.2,2.6,4.9,0.6,0.1,.422,.458,.356,.816,12.9,.069
1131,1976,NBA,2,20,POR,Major Jones,23.340,F,,Albany State University,1980,1985,374,4.4,3.5,0.6,0.4,0.5,.490,.492,.111,.586,5.5,.052
1132,2008,NBA,1,27,NOH,Darrell Arthur,20.098,F,,University of Kansas,2009,2015,373,6.5,3.6,0.7,0.6,0.6,.442,.458,.274,.762,9.0,.065
1133,1976,NBA,2,24,MIL,Scott Lloyd,23.177,C-F,,Arizona State University,1977,1983,372,4.6,3.0,1.0,0.3,0.2,.425,.426,.286,.718,2.5,.021
1134,2008,NBA,1,7,LAC,Eric Gordon,20.188,G,,Indiana University,2009,2015,372,16.8,2.6,3.4,1.1,0.3,.437,.467,.383,.809,20.3,.077
1135,2009,NBA,1,17,PHI,Jrue Holiday,19.018,G,,University of California Los Angeles,2010,2015,372,13.6,3.6,6.1,1.5,0.4,.439,.457,.376,.790,19.3,.076
1136,1953,NBA,,,PHW,Ernie Beck,21.140,G-F,,University of Pennsylvania,1954,1961,371,6.3,3.2,1.8,,,.383,.383,,.762,9.0,.061
1137,1955,NBA,3,15,STL,Al Ferrari,22.286,G-F,,Michigan State University,1956,1963,371,6.8,2.2,2.5,,,.368,.368,,.760,8.9,.056
1138,1996,NBA,1,29,CHI,Travis Knight,22.292,C,,University of Connecticut,1997,2003,371,3.4,3.1,0.6,0.4,0.6,.438,.447,.259,.696,7.9,.083
1139,1949,BAA,,,MNL,Paul Walther,22.004,G-F,,University of Tennessee,1950,1955,370,7.7,3.2,2.6,,,.362,.362,,.708,20.3,.134
1140,1962,NBA,2,13,CIN,Bud Olsen,22.249,F-C,,University of Louisville,1963,1969,369,4.3,3.0,0.8,,,.423,.423,,.553,3.4,.038
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
1141,2005,NBA,1,28,SAS,Ian Mahinmi,19.240,C,,,2008,2015,367,4.3,3.8,0.3,0.4,0.7,.515,.517,.000,.600,13.9,.120
1142,2007,NBA,2,37,POR,Josh McRoberts,20.125,F,,Duke University,2008,2015,367,5.7,4.1,2.1,0.5,0.5,.478,.532,.345,.707,17.4,.115
1143,2010,NBA,1,3,NJN,Derrick Favors,19.349,F,,Georgia Institute of Technology,2011,2015,367,10.9,7.2,1.0,0.7,1.3,.512,.513,.083,.660,23.7,.124
1144,1975,NBA,1,17,BOS,Tom Boswell,22.244,F-C,,University of South Carolina,1976,1984,366,7.7,4.7,1.6,0.4,0.3,.533,.532,.545,.724,15.2,.104
1145,1999,NBA,2,35,WAS,Calvin Booth,23.059,C,,Pennsylvania State University,2000,2009,366,3.3,2.8,0.4,0.3,1.0,.451,.453,.222,.748,8.0,.086
1146,1950,NBA,1,4,WSC,Dick Schnittker,22.338,F,,Ohio State University,1951,1958,364,8.3,3.8,1.3,,,.379,.379,,.825,22.0,.157
1147,1979,NBA,2,31,MIL,Edgar Jones,23.013,F-C,,University of Nevada Reno,1981,1986,363,9.0,4.8,0.9,0.6,1.3,.506,.513,.262,.710,15.0,.103
1148,1987,NBA,6,127,GSW,Sarunas Marciulionis,23.014,G,,,1990,1997,363,12.8,2.3,2.2,1.3,0.1,.505,.522,.369,.768,20.0,.118
1149,2010,NBA,1,9,UTA,Gordon Hayward,20.098,F,,Butler University,2011,2015,363,13.5,3.7,3.3,1.0,0.5,.439,.469,.365,.812,23.8,.106
1150,1958,NBA,2,10,DET,Barney Cable,23.273,F,,Bradley University,1959,1964,362,6.6,5.2,1.1,,,.420,.420,,.665,6.5,.046
1151,2008,NBA,1,13,POR,Brandon Rush,23.360,F,,University of Kansas,2009,2015,362,7.6,3.1,1.0,0.5,0.6,.430,.452,.401,.710,8.8,.050
1152,1968,NBA,1,11,LAL,Bill Hewitt,24.306,F,,University of Southern California,1969,1975,361,5.7,5.5,1.3,0.0,0.0,.439,.439,,.561,5.2,.033
1153,1972,NBA,5,76,GSW,Charles Dudley,22.042,G,,University of Washington,1973,1979,361,5.3,3.0,3.4,0.8,0.0,.497,.497,,.672,14.0,.106
1154,1980,NBA,2,37,LAL,Butch Carter,22.005,G,,Indiana University,1981,1986,361,8.7,1.5,1.9,0.9,0.1,.475,.486,.307,.788,8.5,.060
1155,1984,NBA,1,6,WSB,Melvin Turpin,23.179,C,,University of Kentucky,1985,1990,361,8.5,4.6,0.5,0.4,1.0,.516,.518,.111,.777,13.7,.096
1156,2006,NBA,1,5,ATL,Shelden Williams,23.256,F,,Duke University,2007,2012,361,4.5,4.3,0.5,0.5,0.5,.462,.464,.222,.740,9.9,.085
1157,1969,NBA,3,33,PHO,Lamar Green,22.022,F-C,,Morehead State University,1970,1975,360,5.2,6.4,0.7,0.1,0.1,.430,.430,,.650,6.9,.052
1158,1982,NBA,4,82,NJN,Tony Brown,22.340,F-G,,University of Arkansas,1985,1992,360,6.0,2.1,1.6,0.7,0.1,.437,.450,.259,.719,4.9,.039
1159,2007,NBA,1,8,CHA,Brandan Wright,20.271,F,,University of North Carolina,2008,2015,360,7.1,3.7,0.5,0.5,1.0,.606,.609,.000,.683,22.6,.184
1160,1988,NBA,2,38,PHO,Dean Garrett,22.219,C,,Indiana University,1997,2002,359,4.8,5.0,0.6,0.5,1.0,.480,.480,,.677,14.1,.097
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
1161,1989,NBA,2,49,ATL,Haywoode Workman,23.161,G,,Oral Roberts University,1990,2000,359,5.5,2.3,3.9,1.0,0.1,.419,.444,.323,.764,10.7,.071
1162,1968,NBA,2,21,PHO,Dick Cunningham,22.334,C,,Murray State University,1969,1975,358,2.8,3.7,0.6,0.0,0.0,.406,.406,,.636,4.2,.054
1163,1998,NBA,2,36,SAC,Jerome James,23.225,C,,Florida Agricultural and Mechanical University,1999,2009,358,4.3,3.1,0.3,0.3,1.1,.485,.486,.000,.617,2.9,.029
1164,1966,NBA,2,12,DET,Dorie Murrey,23.252,F-C,,University of Detroit Mercy,1967,1972,357,4.7,4.4,0.6,,,.425,.425,,.679,6.5,.070
1165,1966,NBA,8,75,LAL,John Wetzel,22.206,G-F,,Virginia Polytechnic Institute and State University,1968,1976,357,3.4,1.9,1.4,0.4,0.1,.429,.429,,.810,6.6,.068
1166,1972,NBA,5,70,HOU,James Silas,23.064,G,,Stephen F. Austin State University,1977,1982,357,14.2,2.1,3.4,0.7,0.2,.485,.487,.000,.852,22.0,.122
1167,1973,NBA,3,51,HOU,E.C. Coleman,23.217,F,,Houston Baptist University,1974,1979,357,7.2,6.0,1.3,0.9,0.4,.464,.464,,.694,12.8,.066
1168,1974,NBA,2,28,NOJ,Aaron James,22.240,F,,Grambling State University,1975,1979,356,10.8,4.1,1.0,0.4,0.2,.481,.481,,.760,13.1,.082
1169,1976,NBA,1,2,CHI,Scott May,22.087,F,,Indiana University,1977,1983,355,10.4,4.1,1.7,0.8,0.1,.462,.463,.000,.811,17.4,.104
1170,2008,NBA,2,36,POR,Omer Asik,22.363,C,,,2011,2015,354,5.9,7.7,0.7,0.4,0.9,.531,.531,.000,.553,18.2,.119
1171,2010,NBA,1,13,TOR,Ed Davis,21.024,F,,University of North Carolina,2011,2015,354,7.2,6.3,0.8,0.5,1.0,.556,.556,.000,.566,22.1,.140
1172,1960,NBA,2,10,NYK,Dave Budd,21.171,F,,Wake Forest University,1961,1965,353,7.1,4.6,1.0,,,.460,.460,,.682,11.7,.088
1173,1998,NBA,1,13,ORL,Keon Clark,23.075,F,,University of Nevada Las Vegas,1999,2004,353,8.2,5.9,0.9,0.5,1.6,.500,.503,.053,.645,18.2,.110
1174,1991,NBA,1,15,ATL,Anthony Avent,22.256,F,,Seton Hall University,1993,2000,352,5.6,4.5,0.8,0.5,0.6,.403,.404,.000,.686,0.3,.002
1175,1952,NBA,10,,BOS,Gene Conley,21.173,C-F,,Washington State University,1953,1964,351,5.9,6.3,0.6,,,.371,.371,,.657,5.1,.042
1176,1976,NBA,1,3,KCK,Richard Washington,21.334,F-C,,University of California Los Angeles,1977,1982,351,9.8,6.3,1.2,0.6,0.8,.453,.453,.250,.711,10.8,.066
1177,1970,NBA,8,129,PHO,Steve Patterson,22.277,C,,University of California Los Angeles,1972,1976,350,4.4,4.7,1.3,0.2,0.3,.403,.403,,.594,4.8,.041
1178,1971,NBA,2,18,CLE,Steve Patterson,23.283,C,,University of California Los Angeles,1972,1976,350,4.4,4.7,1.3,0.2,0.3,.403,.403,,.594,4.8,.041
1179,2010,NBA,1,5,SAC,DeMarcus Cousins,20.320,C,,University of Kentucky,2011,2015,350,18.9,10.6,2.6,1.4,1.1,.463,.467,.159,.731,23.6,.104
1180,2010,NBA,1,4,MIN,Wesley Johnson,23.354,F,,Syracuse University,2011,2015,349,8.5,3.5,1.4,0.7,0.7,.409,.452,.347,.760,5.6,.030
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
1181,1957,NBA,1,2,DET,Charlie Tyra,22.250,C-F,,University of Louisville,1958,1962,348,8.9,7.4,0.9,,,.387,.387,,.672,5.0,.031
1182,1960,NBA,1,4,DET,Jackie Moreland,22.037,F-G,,Louisiana Tech University,1961,1965,348,7.7,5.1,1.2,,,.413,.413,,.709,8.0,.061
1183,1961,NBA,1,9,BOS,Gary Phillips,21.116,G,,University of Houston,1962,1966,348,6.7,2.6,1.9,,,.370,.370,,.629,2.3,.016
1184,2003,NBA,1,13,MEM,Marcus Banks,22.224,G,,University of Nevada Las Vegas,2004,2011,348,5.9,1.5,2.1,0.8,0.2,.432,.462,.327,.768,6.6,.057
1185,2005,NBA,1,24,HOU,Luther Head,23.220,G,,University of Illinois at Urbana-Champaign,2006,2011,348,8.2,2.4,2.1,0.7,0.1,.423,.454,.388,.773,14.7,.090
1186,1973,NBA,2,24,CHI,Kevin Stacom,22.238,G,,Providence College,1975,1982,347,5.1,1.5,1.5,0.3,0.0,.417,.417,.500,.768,3.1,.032
1187,1974,NBA,2,35,BOS,Kevin Stacom,23.272,G,,Providence College,1975,1982,347,5.1,1.5,1.5,0.3,0.0,.417,.417,.500,.768,3.1,.032
1188,2002,NBA,1,20,TOR,Kareem Rush,22.244,G,,University of Missouri,2003,2010,346,6.4,1.7,1.0,0.4,0.2,.400,.425,.358,.703,1.7,.013
1189,1953,NBA,,,SYR,Billy Kenville,22.150,G-F,,St. Bonaventure University,1954,1960,345,7.1,3.5,2.1,,,.363,.363,,.758,13.7,.097
1190,1978,NBA,1,14,WSB,Roger Phegley,22.241,G-F,,Bradley University,1979,1984,345,8.7,2.0,1.4,0.5,0.1,.470,.478,.253,.834,8.5,.071
1191,2010,NBA,1,1,WAS,John Wall,20.296,G,,University of Kentucky,2011,2015,345,17.6,4.4,8.7,1.6,0.6,.431,.451,.305,.789,25.9,.100
1192,1949,BAA,2,,INO,Leo Barnhorst,25.320,F-G,,University of Notre Dame,1950,1954,344,9.4,4.4,3.2,,,.368,.368,,.665,14.2,.094
1193,2000,NBA,1,6,ATL,DerMarr Johnson,20.059,F,,University of Cincinnati,2001,2008,344,6.2,2.2,0.9,0.6,0.4,.411,.469,.336,.789,6.4,.052
1194,2008,NBA,1,6,NYK,Danilo Gallinari,20.327,F,,,2009,2015,344,14.2,4.5,1.8,0.9,0.5,.416,.461,.367,.851,27.8,.129
1195,1952,NBA,,,FTW,Monk Meineke,22.184,F-C,,University of Dayton,1953,1958,343,6.8,4.7,1.3,,,.367,.367,,.756,14.9,.105
1196,1976,NBA,1,14,WSB,Larry Wright,22.203,G,,Grambling State University,1977,1982,343,8.2,1.6,3.4,0.8,0.2,.465,.467,.261,.777,10.6,.074
1197,2000,NBA,1,27,IND,Primoz Brezec,21.275,C,,,2002,2010,342,7.2,3.9,0.5,0.2,0.4,.498,.499,.167,.701,10.8,.084
1198,2007,NBA,2,47,WAS,Dominic McGuire,22.256,F,,California State University Fresno,2008,2013,342,2.7,3.4,1.2,0.5,0.5,.419,.423,.188,.658,4.1,.037
1199,1951,NBA,,,MNL,Whitey Skoog,24.180,G,,University of Minnesota,1952,1957,341,8.2,3.3,2.6,,,.388,.388,,.799,14.3,.075
1200,1974,NBA,3,45,BUF,Kim Hughes,22.363,C,,University of Wisconsin,1977,1981,341,2.7,4.7,0.9,0.9,1.1,.449,.449,,.333,7.1,.059
